	sequences per sample	iteration	13M1	7M1	1S	12P1	9M1	9S	12A2	3M2	12A1	3P2	7P2	11M	1A	MG1	8S	13S	Nl18Post1	Ao20Ant1	3Abpost1	Nl19Mid1	Nl18Mid2	Nl17Mid1	Nl19Esoph	Ao20Stomach	3AbMid2	Nl19Stomach	2M1	8A	2S	10P2	12M2	8M	7A2	Ax16Mid2	Nl18Ant1	Al11Mid1	Nl18Stomach	Nu15Post1	Zv6Mid1	Nl17Esoph	Ax16Ant1	Nu1post2	Al12Stomach	3M1	6P2	8P2	Nu15Stomach	Nu15Mid2	Nl19Post1	Zv6Ant2	Nl19Post2	Ao20Esophagus	At14Esophagus	3AbStomach	At4Mid2	U.Food.	Ax16Stomach	Nu1post3	Nl18Esoph	Nl8Mid2	Nl17Stomach	Ao20Post1	Ax16Post1	Zv6Post3	Zv6Post1	7A1	2A	10M1	At14Ant1	Zf5Post3	3AbAnt1	Nl8Ant2	Al12Post2	Zf5Stomach	Zv6Post2	Zv6Mid2	Zf5Post2	12M1	6M2	1P	6A	3A	9A	Nl8Esophagus	At14Post1	Nu15Esophagus	3P1	11P	11S	7P1	7S	8P1	13P2	10P1	Nl17Post2	9P1	9P2	Nl19Ant1	Nu15Mid1	13A2	11A	13M2	6S	13P1	10A2	12S	6M1	10M2	HG1	An10Stomach	Nu1post1	At4Post1	3AbPost2	At14Mid2	Nl17Ant1	Nl17Mid2	Ax16Post3	An10Mid	Nl17Post1	Nu1Ant12	3Abmid1	12P2	9M2	1M1	Al12Post3	Nl18Post2	Al11Ant1	Nu1Mid1	Zv6Stomach	Nl8Mid1	An9Post2	At4Post2	2P1	Nu15Ant1	An9Ant2	3AbPost3	Zv6Ant1	Al12Ant2	Al12Esophagus	Ax16Ant2	At14Ant2	At14Stomach	An10Ant1	Zf5Ant1	Nl18Mid1	Zf5Esophagus	Nl8Ant1	Zf5Mid2	Nl19Mid2	At14Mid1	Zf5Post1	Ct13Stomach	Zf5Ant2	At4Ant1	Ax16Post2	Nu1Ant1	Al11Esophagus	Nu15Post2	Al11Ant2
alpha_rarefaction_17026_6.txt	17026	6	9242.65798817	10467.6292287	3669.97946612	991.019230769	3390.6557377	3311.05944056	9912.66487214	9295.2992126	1149.56896552	9628.53333333	9559.97607053	9428.46008119	953.941176471	9351.01749664	2359.44606414	1119.87912088	1300.85714286	1411.79365079	1559.75490196	1883.19396552	1515.00588235	1365.2985782	1646.86206897	1503.37962963	1610.63241107	2259.65517241	2896.6462766	2369.23300971	2513.66834171	5012.0173913	1811.65957447	1456.10169492	3198.05932203	1333.78074866	1258.43452381	1275.28089888	1272.33587786	2772.14942529	1164.55924171	1755.78440367	2026.56349206	1149.32450331	1769.18181818	1116.26548673	5151.02178649	4143.51945525	1197.52173913	991.47826087	1418.16299559	934.35483871	1539.02150538	1239.04458599	1377.859375	1194.98404255	1417.04950495	1697.96774194	1552.53333333	1297.76923077	1078.12	1312.5	1361.31538462	2021.1375	1332.00625	1316.43913043	1274.0326087	803.727272727	704.28358209	1262.6	1346.4	1440.78761062	1077.53424658	1141.36046512	1337.22651934	1534.35294118	1413.31666667	704.974358974	917.007352941	1426.0	861.908045977	4007.51752022	1444.32352941	899.354166667	3982.36029412	1761.21400778	1245.26315789	1041.47183099	1513.31132075	460.216216216	3033.19402985	914.8203125	730.130434783	3421.87096774	3705.78289474	3695.41784038	3273.14018692	1605.34449761	1379.85365854	1812.13333333	584.596638655	810.2	532.56097561	747.285714286	426.0	1197.12987013	488.767857143	413.870967742	540.767857143	1159.78225806	941.609375	1624.38942308	1186.00411523	1216.78640777	1054.96067416	896.215384615	1041.77777778	1464.90957447	939.236024845	874.468531469	1975.95833333	777.9375	391.88372093	3850.875	890.065420561	1136.48148148	1647.9047619	3034.50163934	1205.04972376	1239.18461538	831.224489796	1188.64878049	812.346153846	1251.04020101	4933.992891	1035.02941176	1488.07352941	848.461538462	828.082191781	816.26744186	767.359550562	1798.33435583	1449.07086614	895.890756303	752.791304348	879.909090909	951.530612245	1092.20512821	988.143835616	1115.16267943	1139.27710843	1017.37190083	935.241573034	693.543478261	894.874074074	851.315384615	992.138888889	974.972677596	877.023121387	727.2625	643.508196721
alpha_rarefaction_17026_7.txt	17026	7	9662.45780051	10233.2248744	3804.2494577	1018.30693069	3423.29736211	3254.12690355	9802.85620053	9540.4	1122.52459016	9866.13618677	9556.21473159	9409.69649805	991.733333333	10106.9117221	2437.24074074	983.224489796	1355.125	1385.0	1535.57971014	1865.30805687	1546.80405405	1344.34449761	1767.00512821	1439.93103448	1608.84615385	2233.67615658	2891.59007833	2365.69230769	2196.78504673	4659.82681564	1881.05464481	1464.16	3348.82186235	1308.85714286	1198.97894737	1184.32544379	1237.625	2654.79927007	1182.91304348	1698.5	2044.69946809	1155.81632653	1829.85258964	1052.53719008	5616.12315271	4207.32164948	1214.59259259	955.481203008	1500.41935484	967.305732484	1491.06185567	1249.81595092	1408.83152174	1315.48924731	1466.04651163	1754.22162162	1518.86363636	1178.05050505	1131.515625	1344.26229508	1353.10714286	1826.76689189	1350.64835165	1302.56578947	1290.91176471	809.703703704	725.095238095	1299.45454545	1221.43678161	1410.9748954	1088.09677419	1157.625	1318.90322581	1532.812	1369.15384615	714.757352941	899.468085106	1372.05882353	911.037037037	3870.57824934	1453.63636364	912.239130435	3967.85714286	1719.39473684	1248.5462963	1067.30769231	1698.70588235	421.527777778	2921.24894515	891.468468468	764.217391304	3301.41558442	4179.08235294	3943.15885417	2953.96449704	1550.12227074	1402.76865672	1843.00444444	619.348623853	810.0	538.5	699.975903614	477.933333333	1239.34567901	565.418604651	450.333333333	605.766666667	1130.82644628	919.654867257	1380.91836735	1159.37662338	1183.90862944	1051.74456522	975.356435644	1047.0	1451.66831683	950.590909091	916.1640625	2039.76653696	732.026086957	385.528301887	3875.02981651	917.777777778	1195.50714286	1650.22173913	2918.29032258	1121.30412371	1400.13043478	799.907563025	1220.22680412	810.5	1381.68292683	4904.78672986	1087.41791045	1365.13023256	945.2	801.446043165	834.85106383	706.264705882	1741.72307692	1343.1589404	901.324324324	784.545454545	946.655462185	887.577777778	1129.47560976	988.71875	1165.56345178	1103.26775956	1060.37373737	1021.21818182	718.106870229	932.078740157	850.425373134	942.040983607	992.578034682	871.919254658	717.906976744	626.272727273
alpha_rarefaction_17026_8.txt	17026	8	9627.04282116	10555.148	3797.98938429	967.0625	3418.82733813	3284.98181818	9507.55878468	9807.11662198	1167.75925926	9338.78411911	10207.9880795	10019.8954424	1047.78313253	10049.7973373	2361.61846154	1058.22105263	1397.06493506	1438.83152174	1478.42523364	1894.84821429	1460.375	1358.07798165	1624.60444444	1502.9947644	1530.09025271	2326.55357143	2838.3025	2191.29864253	2272.73160173	4980.22289157	1792.90575916	1416.80571429	3328.38383838	1391.03529412	1263.97191011	1256.01724138	1181.04109589	2824.60162602	1184.49333333	1710.61538462	2107.49061662	1136.35294118	1806.07924528	1103.93636364	5320.26351351	3948.36158192	1179.1595092	929.75177305	1467.26829268	1006.51973684	1549.08571429	1289.11764706	1434.8	1296.11229947	1374.44444444	1820.67213115	1580.74534161	1211.22807018	1120.0	1308.63492063	1387.25174825	1860.23305085	1327.12804878	1403.04950495	1240.32512315	693.988372093	688.558823529	1254.48	1192.47272727	1538.13432836	1067.72483221	1126.23668639	1334.14457831	1574.39393939	1482.71040724	700.207407407	877.669117647	1609.23529412	843.481481481	4320.12857143	1428.75	889.647058824	3869.60238095	1778.13636364	1334.33165829	1078.12605042	1672.84375	409.894736842	3076.37254902	1061.64705882	633.837837838	3192.18766067	3927.75778547	3682.03846154	3038.84375	1600.54639175	1428.73873874	1771.37662338	624.2	879.918918919	642.78125	726.388888889	446.682926829	1204.4556962	594.162790698	339.675675676	597.446808511	1131.00735294	890.049586777	1450.54054054	1174.22173913	1202.47087379	1084.52	888.43902439	1041.8974359	1397.74033149	936.304347826	899.07751938	2054.58	810.378947368	398.775510204	3693.83932347	954.628571429	1165.60714286	1794.38388626	2893.48773006	1159.81443299	1267.2284264	808.256880734	1201.83823529	820.885496183	1204.51219512	5016.42857143	1090.03816794	1489.79342723	959.333333333	886.159090909	835.429487179	697.866666667	1724.97922849	1330.31914894	879.378378378	707.540540541	890.771186441	1006.3828125	1105.74603175	994.021126761	1270.60344828	1198.62130178	998.203539823	1002.77777778	703.021582734	832.529850746	804.377622378	962.940677966	994.639534884	906.792207792	744.066666667	631.354330709
alpha_rarefaction_17026_9.txt	17026	9	10022.6539924	10507.8826531	3604.80851064	976.651785714	3342.33333333	3167.75757576	10106.7846154	9726.7486413	1126.68217054	9675.58709677	9897.76354029	10110.1409574	918.128712871	9690.80137931	2462.90163934	1142.78021978	1315.05952381	1417.75138122	1559.79342723	1974.79295154	1607.26277372	1359.72477064	1710.31188119	1408.24242424	1628.75686275	2274.29562044	2745.50381679	2333.6969697	2126.20731707	4791.10028653	1895.61413043	1372.8	3240.05702648	1308.45714286	1282.15337423	1211.65269461	1225.40939597	2710.85271318	1231.28061224	1677.21052632	2131.29551451	1125.18518519	1740.93014706	1040.28440367	5026.04310345	3906.64221825	1253.79545455	914.404411765	1499.95454545	920.124260355	1501.83870968	1248.05921053	1295.37681159	1312.96089385	1417.33628319	1708.55072464	1567.35106383	1235.76704545	1061.20588235	1295.10880829	1406.72093023	1919.95378151	1340.13559322	1321.73658537	1260.64974619	705.738636364	664.0	1463.55445545	1273.09868421	1375.15086207	1204.11278195	1297.77702703	1288.32402235	1485.15789474	1350.5	718.519379845	930.0	1486.10869565	888.064516129	4600.35777126	1480.12269939	1017.7804878	3881.90807175	1688.73431734	1259.50218341	995.666666667	1782.00925926	464.6	3102.0125523	904.512820513	730.223684211	3354.63806971	3853.65853659	4004.5984252	2908.92789969	1557.6119403	1397.6171875	1963.7804878	595.508928571	850.0	556.25	724.478873239	528.285714286	1186.3253012	541.595744681	427.181818182	648.857142857	1207.55263158	914.0234375	1478.12048193	1211.67381974	1241.90954774	1064.36263736	918.949579832	1067.07936508	1443.00490196	927.280701754	908.07518797	2057.89754098	732.545454545	340.85	3575.98876404	902.509090909	1163.03921569	1700.44196429	2816.65895954	1110.46226415	1312.55263158	736.027027027	1163.13333333	781.014705882	1322.1865285	4896.38839286	1057.61267606	1356.21126761	971.025862069	833.021276596	821.554878049	718.436363636	1785.6483871	1302.2	892.071428571	816.158878505	783.779527559	939.316901408	1081.605	925.49044586	1173.09090909	1133.26256983	957.096774194	950.469879518	694.354330709	884.218309859	882.315384615	903.833333333	1102.35714286	872.568527919	727.012195122	655.321100917
alpha_rarefaction_19153_0.txt	19153	0	9907.36218679	10758.8688525	3971.40206186	1057.51456311	3487.65605096	3339.90371622	10181.763062	9918.72727273	1141.78571429	9989.47127784	10145.5	10240.384901	1035.1875	10417.9322034	2453.01648352	1122.56122449	1512.0625	1417.60621762	1581.04237288	1849.82945736	1545.74157303	1330.38864629	1813.57286432	1479.63461538	1585.30970149	2273.22147651	2939.24870466	2517.35545024	2495.12444444	4952.95561358	1921.50490196	1524.33962264	3474.83647799	1336.79255319	1216.25888325	1315.234375	1379.53424658	2847.03663004	1166.89449541	1733.16194332	2046.32946636	1122.20625	1809.70307167	1107.23636364	5644.13207547	4203.93085106	1190.44375	939.839416058	1487.26976744	987.913043478	1621.05617978	1250.00632911	1390.26229508	1313.08133971	1436.87096774	1946.0	1557.69194313	1204.765	1149.609375	1433.45303867	1371.82089552	1961.25641026	1342.19148936	1346.87551867	1388.82702703	801.784090909	731.016393443	1347.36363636	1313.62758621	1455.35416667	1094.45856354	1131.72254335	1408.1686747	1515.05063291	1425.29535865	719.5625	985.677419355	1547.20192308	922.307692308	4216.0775	1577.45454545	1004.2173913	4007.20222222	1687.48684211	1410.05050505	1031.82089552	1665.20353982	513.1875	3091.01321586	918.515625	763.896103896	3253.21513002	3931.97885196	3919.44933921	3276.72857143	1643.34666667	1583.27272727	1862.38955823	655.168316832	871.081395349	530.15	822.014285714	504.4	1209.56666667	554.06122449	387.133333333	644.692307692	1210.36363636	955.007575758	1527.38888889	1204.29864253	1261.38028169	1035.66091954	922.64	1056.2761194	1583.03157895	979.61038961	928.023255814	2130.71936759	700.655462185	388.172413793	3758.05084746	966.873786408	1248.50724638	1868.2962963	3105.71847507	1196.85714286	1315.58823529	844.247191011	1130.46636771	772.14084507	1281.93925234	4989.73529412	1104.31468531	1393.78440367	865.578231293	920.590909091	829.490909091	691.230769231	1759.7172619	1421.85135135	893.75	837.127118644	903.127118644	942.064935065	1084.975	1037.43421053	1226.56476684	1162.67065868	1022.00826446	1021.80813953	733.125	886.734693878	873.965034965	1002.12396694	983.984375	890.383116883	741.068965517	626.375
alpha_rarefaction_19153_1.txt	19153	1	9780.078125	11033.7731092	3820.3125	1069.82644628	3276.98739496	3375.71828666	10004.0382831	9774.00578035	1075.37209302	10206.7048193	10429.0611046	9999.64019254	1062.45454545	9931.75717703	2566.04651163	1060.19469027	1436.51497006	1395.62711864	1545.0	1913.15319149	1527.91954023	1423.5177665	1750.29333333	1504.43820225	1620.41287879	2402.88255034	2933.65263158	2372.63963964	2511.17699115	5000.13192612	1856.7970297	1442.45714286	3385.08510638	1370.30555556	1245.41052632	1212.03409091	1343.50344828	2825.41580756	1240.61538462	1699.16666667	2067.83641161	1208.70186335	1886.51320755	1055.75	5491.66933868	4249.1699115	1261.82608696	984.904411765	1502.67713004	1012.01123596	1619.08474576	1221.50714286	1282.12796209	1380.39795918	1414.88979592	1844.71875	1625.03030303	1184.34972678	1126.87591241	1412.32038835	1425.42068966	1940.65267176	1342.65714286	1364.39565217	1363.14772727	769.833333333	763.313432836	1308.08547009	1297.03947368	1445.82666667	1162.968	1085.42857143	1256.44571429	1523.66171004	1364.1790393	722.25	1013.84671533	1489.25925926	901.446808511	4238.56926952	1636.48447205	931.8	4103.90343348	1844.03773585	1354.67768595	1039.00714286	1654.44628099	479.947368421	3222.02061856	981.024390244	828.14084507	3287.35251799	4140.44230769	3983.9587156	3127.07514451	1598.60444444	1478.0	1884.21940928	639.384615385	932.3	634.277777778	739.876712329	466.27027027	1183.58510638	497.909090909	498.724137931	629.519230769	1178.62790698	950.853658537	1540.092827	1166.91479821	1265.13157895	1092.12727273	926.910569106	1089.13333333	1465.14814815	957.8	963.276923077	2232.88284519	775.5	336.508474576	3890.47530864	998.96039604	1277.5	1727.70720721	3065.15133531	1095.40585774	1316.8959276	746.230769231	1166.85915493	817.444444444	1269.68393782	5241.34297521	1050.37762238	1396.90829694	956.957627119	858.6	862.068493151	708.6	1821.54658385	1397.27142857	915.961165049	764.048387097	828.471428571	973.007092199	1113.63414634	991.502793296	1193.5862069	1154.765	1065.73636364	986.471910112	717.023255814	906.942028986	839.838926174	993.512820513	1063.98265896	891.685534591	770.631578947	615.683453237
alpha_rarefaction_19153_2.txt	19153	2	9760.20223464	10590.9053592	3914.95898438	1030.22608696	3598.75233645	3306.04530744	10592.5265823	9779.18032787	1163.61538462	10275.4389952	10067.4736842	10546.8400504	1085.60204082	10098.3345588	2412.29411765	1087.06603774	1437.08928571	1487.09278351	1555.13580247	1956.22477064	1592.23076923	1333.77777778	1739.54545455	1445.14130435	1566.87457627	2324.2662116	2822.2278481	2371.02553191	2392.94444444	4883.6641791	1903.4009901	1397.98445596	3350.91715976	1352.4	1274.47770701	1241.50753769	1246.60264901	2846.01090909	1196.12107623	1759.15966387	2068.16445623	1188.0729927	1872.18032787	1168.01886792	5374.73346693	4101.96563574	1209.92715232	1025.41322314	1538.02564103	997.940789474	1601.20809249	1242.04929577	1390.76811594	1316.40776699	1502.75663717	1842.89583333	1548.57560976	1220.03076923	1108.02439024	1278.16666667	1496.93333333	1933.40697674	1329.3	1406.87659574	1347.0	889.493150685	805.482758621	1302.81538462	1249.53448276	1483.26605505	1090.64285714	1139.46820809	1326.43181818	1438.83636364	1447.12107623	749.894230769	1017.17391304	1499.00970874	919.957446809	4201.92592593	1634.27950311	1011.01149425	3983.41263158	1877.8045977	1293.44700461	1016.93333333	1657.94594595	427.80952381	3093.256	918.84	698.4375	3272.72580645	3766.77777778	3906.0044843	3049.4789916	1613.84444444	1490.82786885	1868.54032258	613.146788991	844.344827586	638.75	904.387096774	482.575	1208.37362637	532.06122449	511.24137931	561.416666667	1196.46666667	1008.29268293	1646.04132231	1117.64634146	1201.12442396	1059.47486034	925.727272727	1039.45038168	1499.82258065	972.172839506	874.632352941	2002.20676692	740.313043478	383.175438596	3664.38217822	1008.19417476	1138.49367089	1884.55924171	3013.64329268	1146.95813953	1288.54298643	808.02970297	1156.37681159	799.282258065	1374.23195876	5112.52620087	1170.98360656	1393.74347826	929.080645161	859.528301887	922.236024845	729.964285714	1783.20699708	1394.09395973	923.087719298	825.805309735	833.657342657	1013.968	1104.70454545	1013.3964497	1152.25490196	1180.95	1022.05084746	1030.97714286	725.507352941	962.0	923.428571429	979.008547009	1094.11398964	962.125827815	781.904109589	611.689393939
alpha_rarefaction_19153_3.txt	19153	3	10011.2758621	10547.0311778	3791.43289225	1005.27966102	3430.76141079	3311.68808777	10208.9115566	9965.12484994	1085.02941176	9745.2760181	10486.7612827	9822.42857143	1046.79787234	9737.4325	2462.89189189	1034.75	1456.5739645	1441.06741573	1394.72111554	1906.11864407	1602.45930233	1493.14736842	1776.86363636	1376.66523605	1554.83703704	2386.75373134	2942.67287234	2415.18367347	2541.41304348	4739.3150358	1864.73611111	1529.0	3318.19544592	1313.11702128	1239.8852459	1299.04395604	1278.28481013	2575.50318471	1256.6	1616.84081633	2043.73488372	1191.92517007	1886.80208333	1096.5203252	5222.42574257	4183.40213523	1225.75	979.341463415	1485.00411523	997.0	1593.82702703	1269.84076433	1381.36057692	1403.00487805	1425.3373494	1738.34597156	1417.37674419	1228.53529412	1120.23529412	1336.0	1451.52205882	2034.3744856	1278.32620321	1374.12962963	1339.69387755	845.635135135	743.323076923	1269.22137405	1262.3125	1512.13452915	1090.89041096	1116.0049505	1300.56149733	1523.18907563	1482.56223176	719.023809524	910.326086957	1350.63793103	868.030612245	4375.78571429	1574.14285714	937.428571429	3996.23296703	1769.21153846	1334.52017937	1072.50381679	1926.91743119	542.09375	3134.9043659	941.472868217	713.12345679	3434.13394919	4086.08469055	3913.45667447	3113.98300283	1658.98156682	1365.78125	1932.65789474	621.173913043	984.436619718	587.184210526	717.217391304	552.25	1191.78350515	479.909090909	417.823529412	554.714285714	1236.87096774	948.21875	1687.42857143	1176.99115044	1241.765	1058.19786096	890.170731707	1099.56410256	1540.01657459	999.506666667	893.759124088	2027.64772727	747.348837209	440.3125	3917.5915493	885.9375	1283.07042254	1787.85135135	3049.93714286	1200.75728155	1240.10043668	796.078947368	1188.76415094	837.688888889	1218.76056338	5139.0122449	1124.60465116	1608.5	944.637931034	873.315384615	829.134078212	721.808695652	1779.7925072	1367.80921053	901.051282051	808.368852459	839.134751773	951.987341772	1084.92647059	1018.43870968	1230.12962963	1146.67934783	1041.84210526	1046.02439024	734.393442623	918.111842105	845.732824427	1025.31932773	1012.07731959	877.392045455	786.213333333	636.790697674
alpha_rarefaction_19153_4.txt	19153	4	9899.10126582	10749.5016722	3749.03954802	1054.6635514	3563.5861244	3310.78387097	10451.3454545	9713.58227848	1184.20325203	10228.8369565	9935.46917808	10092.2785114	1059.60416667	10548.0809102	2507.12295082	1193.43617021	1412.0	1482.03370787	1547.27966102	1872.74347826	1510.45614035	1325.45833333	1726.20361991	1376.46889952	1602.38461538	2286.37366548	2904.40992167	2383.15584416	2579.47881356	5048.45454545	1893.64141414	1410.46745562	3337.82273603	1383.61403509	1336.75	1286.22613065	1281.37254902	2741.72459016	1183.46188341	1737.74025974	2101.80246914	1151.10071942	1910.12587413	1033.488	5439.5122449	4382.49817518	1258.57142857	987.390625	1564.16513761	990.703488372	1659.75147929	1306.0	1472.56149733	1374.14213198	1440.28571429	1868.06217617	1508.86111111	1254.70689655	1067.26666667	1334.31730769	1334.50322581	2087.9612069	1312.85128205	1373.57345972	1208.91943128	787.777777778	700.279411765	1306.44852941	1250.0	1432.65966387	1124.61073826	1189.28571429	1301.64864865	1630.34297521	1461.1659919	682.330275229	969.790697674	1410.34579439	956.129032258	4149.81343284	1540.05714286	918.957894737	4127.93119266	1786.35335689	1271.94117647	1054.46808511	1625.224	545.09375	3126.14569536	890.569343066	697.205128205	3410.08837209	4369.46575342	3818.78649237	3074.16085791	1577.00438596	1337.63945578	1852.44855967	626.36036036	913.511904762	592.818181818	807.28	438.8	1155.23913043	521.0	503.333333333	621.5	1223.75572519	952.436507937	1545.06696429	1144.44855967	1304.81909548	1108.81632653	884.881355932	1033.07518797	1507.08241758	980.888198758	822.642384106	2110.50787402	767.058823529	394.56	3639.59302326	897.777777778	1214.02040816	1842.52083333	3093.07964602	1154.55045872	1421.89949749	780.422413793	1196.0	766.785276074	1270.8161435	4913.23700624	1069.62162162	1430.12785388	950.913043478	875.528	883.52	720.272727273	1787.43352601	1395.59235669	925.75862069	832.390909091	857.071428571	1009.1971831	1116.29901961	987.839285714	1201.56345178	1162.39698492	1044.37190083	944.103626943	752.451923077	889.64	890.709219858	964.780487805	1021.55555556	936.024539877	714.75862069	637.775
alpha_rarefaction_19153_5.txt	19153	5	10310.6129412	11354.2156368	3757.42641509	1077.24299065	3380.17724289	3402.83859649	10675.4819876	9712.80805687	1093.58088235	10551.3968254	10377.7731092	10167.6346633	1016.25925926	10133.8814628	2642.78171091	1136.70588235	1554.31976744	1475.13513514	1546.71848739	1855.7953668	1436.43093923	1324.43049327	1815.4	1436.40758294	1578.49462366	2235.19784173	2861.02743142	2333.78082192	2327.27727273	5000.37765957	1749.04608295	1356.01515152	3382.11293634	1404.03571429	1288.28220859	1264.50837989	1288.55405405	2781.04109589	1212.98214286	1755.04938272	1989.63636364	1196.71428571	1872.50519031	1050.08064516	5266.14634146	4192.10608696	1209.54109589	990.411764706	1530.63551402	976.839506173	1625.11111111	1296.00740741	1516.58928571	1268.4	1433.25454545	1917.45959596	1523.19711538	1243.04255319	1124.36585366	1369.02912621	1360.5	1944.64444444	1291.70103093	1372.94396552	1217.17910448	836.846153846	819.454545455	1352.82677165	1298.03921569	1377.3699187	1158.19444444	1088.24878049	1351.68421053	1539.62	1435.87837838	712.739837398	984.439393939	1519.66	884.679012346	4445.25274725	1637.08588957	906.759615385	4179.56930693	1823.61071429	1341.7826087	1083.86330935	1740.275	607.965517241	3147.00646552	926.0	699.666666667	3299.91533181	3826.24770642	3987.63972286	3260.52722063	1671.42857143	1542.71900826	1757.66023166	616.525862069	881.576923077	611.162790698	730.974683544	476.523809524	1166.57894737	567.227272727	434.75	648.549019608	1158.23357664	972.73553719	1564.964	1163.64516129	1190.5	1047.591133	937.947916667	1038.32142857	1482.78061224	940.16	899.898089172	2180.55230126	814.594059406	404.833333333	3726.65	932.961165049	1229.22147651	1729.51948052	3074.58381503	1179.73732719	1330.1	875.121212121	1142.22222222	812.086092715	1276.0	4648.34939759	1150.0	1454.20179372	938.7265625	859.402515723	849.806451613	716.159292035	1740.78070175	1407.56953642	890.5	780.661016949	817.25	990.328467153	1065.02816901	1007.69879518	1184.76699029	1170.296875	992.025423729	1038.49090909	734.221311475	909.679245283	871.75	948.022727273	1049.17821782	891.890243902	761.618421053	629.714285714
alpha_rarefaction_19153_6.txt	19153	6	10128.9758065	11081.7617371	3845.31360947	1014.175	3590.31336406	3336.01597444	10030.9178082	9741.69230769	1055.14893617	9616.89784336	10196.5076741	10497.6140567	1173.68539326	10507.7512438	2530.80515759	1181.70588235	1459.55882353	1422.42134831	1544.43137255	1916.1728972	1547.5862069	1365.16055046	1774.25943396	1504.76470588	1653.94405594	2321.76512456	2732.0437018	2527.31578947	2504.01298701	4716.45368171	1970.1	1513.44571429	3286.14893617	1351.17241379	1259.33152174	1272.76404494	1310.75	3069.57303371	1232.14285714	1708.93333333	1983.53488372	1147.85185185	1936.36842105	1092.50847458	5492.756	4247.97661871	1255.26666667	931.226027397	1502.76635514	1052.19375	1567.45959596	1273.67346939	1409.40540541	1316.8680203	1500.02857143	1793.73195876	1579.29891304	1235.55307263	1217.7	1332.07352941	1373.95744681	1987.31048387	1307.61956522	1266.28205128	1330.49704142	818.881578947	842.716981132	1191.68794326	1269.18543046	1436.61065574	1143.99386503	1181.54819277	1333.35135135	1497.87234043	1438.9380531	715.045112782	1000.40740741	1588.81521739	917.896551724	4437.86756757	1737.91275168	968.774509804	4118.51807229	1754.07777778	1329.77830189	1066.27464789	1889.74285714	461.763157895	3303.54464286	937.992125984	726.04	3267.63157895	3915.13084112	3933.0	3049.72676056	1648.05752212	1505.90225564	1693.17374517	623.801980198	843.034482759	594.88372093	768.113924051	498.025	1171.06976744	516.454545455	440.384615385	597.385964912	1183.13953488	934.401459854	1512.18604651	1194.96482412	1250.28205128	1047.42011834	892.466101695	1155.61016949	1502.22222222	964.686746988	894.450381679	2180.44871795	774.0	361.508196721	3642.71153846	892.913043478	1233.90647482	1847.75462963	2830.68844221	1155.5046729	1357.31578947	872.176470588	1140.98104265	756.144827586	1245.64485981	5055.79265659	1190.21212121	1407.13963964	961.570247934	847.978873239	845.015151515	726.449541284	1762.97965116	1352.52830189	891.152542373	777.248	822.464788732	935.338028169	1076.72985782	971.714285714	1150.39613527	1206.03012048	1014.168	1036.41935484	728.654867257	897.602564103	886.160839161	1025.25454545	1170.0872093	859.256097561	751.62962963	643.666666667
alpha_rarefaction_19153_7.txt	19153	7	10290.7681159	10823.6347305	3985.17254902	1069.97115385	3605.67808219	3304.87580645	10333.8289157	9925.63383546	1144.224	9917.44893112	9989.29953917	9936.55621302	1021.82105263	10627.6679389	2425.7712766	1141.97849462	1433.16083916	1497.91878173	1517.28947368	1826.13709677	1554.96721311	1350.42677824	1794.59330144	1491.46231156	1574.0	2270.18518519	2831.63968668	2351.5	2295.32684825	4739.18639798	1816.59459459	1607.40666667	3341.09090909	1352.24260355	1241.07185629	1247.05319149	1383.80291971	2800.82167832	1209.46976744	1720.20967742	2060.25	1195.09677419	1836.80201342	1124.55045872	4999.67723881	4180.40316901	1232.69444444	1017.925	1527.70292887	1013.67272727	1590.61052632	1263.51898734	1460.49189189	1336.05076142	1431.75423729	1814.34313725	1460.69565217	1239.45882353	1135.046875	1337.03	1343.42580645	1962.20992366	1298.4	1256.53112033	1278.95854922	752.651685393	710.0	1261.76086957	1247.43452381	1415.78414097	1155.02054795	1158.00529101	1407.01923077	1516.5	1447.512	703.5	1004.125	1517.35643564	948.534883721	4372.53435115	1635.40625	1060.16483516	4134.22632794	1862.00359712	1354.26829268	1061.25735294	1662.2	429.630434783	3224.43844492	866.173913043	722.776470588	3318.1902439	3961.24590164	3887.76712329	3044.85100287	1580.01287554	1531.38333333	1877.20353982	620.3	904.0	561.441860465	772.642857143	567.1875	1319.17647059	506.857142857	369.8	623.611111111	1219.07936508	970.479338843	1642.73706897	1157.6437247	1205.87864078	1034.28333333	879.557377049	1050.3515625	1575.97191011	1005.67924528	876.96124031	2120.14859438	722.56557377	401.1	3772.25103734	997.594059406	1230.67741935	1770.89655172	3031.20630372	1144.34615385	1306.01449275	789.921052632	1182.90990991	823.464788732	1315.36633663	4789.93186373	1156.04761905	1455.06818182	1001.18584071	869.094202899	836.142045455	671.257575758	1751.31545741	1513.56338028	896.027272727	839.138888889	826.074074074	934.945783133	1144.2320442	1026.08074534	1182.80310881	1131.39393939	1000.81395349	978.034090909	731.157894737	881.8	913.615384615	956.729508197	1022.96067416	901.664739884	777.797101449	644.653543307
