	sequences per sample	iteration	13M1	7M1	1S	12P1	9M1	9S	12A2	3M2	12A1	3P2	7P2	11M	1A	MG1	8S	13S	Nl18Post1	Ao20Ant1	3Abpost1	Nl19Mid1	Nl18Mid2	Nl17Mid1	Nl19Esoph	Ao20Stomach	3AbMid2	Nl19Stomach	2M1	8A	2S	10P2	12M2	8M	7A2	Ax16Mid2	Nl18Ant1	Al11Mid1	Nl18Stomach	Nu15Post1	Zv6Mid1	Nl17Esoph	Ax16Ant1	Nu1post2	Al12Stomach	3M1	6P2	8P2	Nu15Stomach	Nu15Mid2	Nl19Post1	Zv6Ant2	Nl19Post2	Ao20Esophagus	At14Esophagus	3AbStomach	At4Mid2	U.Food.	Ax16Stomach	Nu1post3	Nl18Esoph	Nl8Mid2	Nl17Stomach	Ao20Post1	Ax16Post1	Zv6Post3	Zv6Post1	7A1	2A	10M1	At14Ant1	Zf5Post3	3AbAnt1	Nl8Ant2	Al12Post2	Zf5Stomach	Zv6Post2	Zv6Mid2	Zf5Post2	12M1	6M2	1P	6A	3A	9A	Nl8Esophagus	At14Post1	Nu15Esophagus	3P1	11P	11S	7P1	7S	8P1	13P2	10P1	Nl17Post2	9P1	9P2	Ax16Esophagus	Nl19Ant1	Nu15Mid1	13A2	11A	13M2	6S	13P1	10A2	12S	6M1	10M2	HG1	An10Stomach	Nu1post1	At4Post1	3AbPost2	At14Mid2	Nl17Ant1	Nl17Mid2	Ax16Post3	An10Mid	Nl17Post1	Nu1Ant12	3Abmid1	12P2	9M2	1M1	Al12Post3	Nl18Post2	Al11Ant1	Nu1Mid1	Zv6Stomach	Nl8Mid1	An9Post2	At4Post2	2P1	Nu15Ant1	An9Ant2	3AbPost3	Zv6Ant1	Al12Ant2	Al12Esophagus	Ax16Ant2	At14Ant2	At14Stomach	An10Ant1	Zf5Ant1	Nl18Mid1	Zf5Esophagus	Nl8Ant1	Zf5Mid2	Nl19Mid2	At14Mid1	Zf5Post1	Ct13Stomach	Zf5Ant2	At4Ant1	Ax16Post2	Nu1Ant1	Al11Esophagus	Nu15Post2	Al11Ant2
alpha_rarefaction_16922_4.txt	16922	4	9771.20104439	10523.1422764	3779.17948718	984.078947368	3507.32846715	3321.0	9704.69002695	9737.90763052	1075.85714286	10110.1956522	9863.81937173	9530.85263158	917.058823529	9689.9656121	2450.24624625	989.352941176	1352.80645161	1400.3880597	1425.99148936	1862.86	1462.76973684	1359.83333333	1777.03645833	1532.33526012	1568.60902256	2249.04918033	2874.24661247	2259.51339286	2256.24050633	4753.91666667	1824.75138122	1429.48275862	3378.14193548	1290.56140351	1247.24725275	1290.34868421	1227.89312977	2714.2421875	1198.08673469	1780.1	2032.52072539	1179.10869565	1779.96842105	1049.52542373	5034.30222222	3868.53832117	1200.40540541	957.880952381	1472.1040724	963.617647059	1546.2287234	1212.52095808	1390.01775148	1300.2284264	1389.44607843	1640.35135135	1610.4375	1272.28658537	1118.35714286	1305.1773399	1349.35507246	1964.39840637	1303.48087432	1377.05	1272.89473684	790.6	736.75	1218.49612403	1154.16	1505.83823529	1079.45833333	1170.68965517	1273.50867052	1485.26582278	1376.36363636	701.96460177	928.315384615	1376.34285714	931.164383562	4243.04507042	1574.80645161	935.494623656	3898.65291262	1772.13636364	1273.31343284	976.029411765	1549.91891892	461.027777778	3177.30210773	932.55	731.015873016	3223.84834123	3915.47101449	3864.02570694	2992.86666667	1620.39393939	1439.02222222	949.333333333	1691.58333333	704.010752688	796.325842697	546.317073171	690.0125	462.567567568	1077.02409639	461.411764706	440.451612903	576.084745763	1133.75572519	971.278846154	1592.7962963	1198.77272727	1350.35882353	1013.66850829	932.754237288	1099.43103448	1518.54385965	960.339506173	919.864864865	1925.17374517	708.056603774	417.942307692	3567.16875	938.459183673	1153.23776224	1656.43147208	3034.80128205	1152.31578947	1240.47150259	807.409090909	1196.23076923	749.772058824	1332.02150538	4843.66666667	1107.63829787	1356.21327014	891.977099237	851.020979021	863.757142857	680.525423729	1793.247557	1387.00621118	907.336206897	838.97826087	847.967741935	898.330882353	1126.02083333	965.833333333	1172.00990099	1106.57731959	1026.67857143	1031.09433962	719.603053435	844.019480519	896.950704225	972.795275591	1068.06289308	897.060606061	774.22972973	639.048780488
alpha_rarefaction_16922_5.txt	16922	5	9425.45341615	10343.2372654	3677.19831224	1079.03960396	3561.02173913	3387.675	10242.3199446	9325.33333333	1074.05263158	9121.99876847	9741.04015544	9757.77005348	1126.41860465	9996.63596491	2532.83081571	1139.26315789	1417.79411765	1462.20454545	1549.50243902	1907.06024096	1476.8	1324.33023256	1754.02985075	1392.72139303	1640.0	2386.73828125	2796.18333333	2372.74358974	2379.8206278	4676.05070423	1882.3622449	1415.1686747	3486.94155844	1315.1396648	1213.00549451	1188.0	1253.38157895	2688.34306569	1158.53881279	1697.07659574	2117.30645161	1131.38709677	1802.04467354	1089.8125	5175.30681818	4031.73988439	1164.00649351	915.257575758	1494.47058824	1048.10869565	1580.51497006	1251.17365269	1453.47150259	1296.14285714	1418.07758621	1753.1627907	1573.65745856	1221.90055249	1045.37414966	1388.95402299	1269.44	1908.11965812	1304.75690608	1388.10994764	1217.859375	739.406976744	681.3	1276.55172414	1251.10135135	1463.02803738	1088.24827586	1082.53846154	1304.72727273	1557.52868852	1411.80686695	727.123966942	885.951048951	1290.96116505	808.669902913	4272.53153153	1572.30612245	854.264705882	4226.62765957	1769.21400778	1377.05050505	975.786259542	1580.0	532.933333333	3044.66666667	923.557522124	685.358974359	3408.93850267	3932.10408922	3670.95454545	3033.54411765	1589.34597156	1383.27966102	933.478723404	1725.06147541	611.782608696	788.708333333	595.176470588	717.818181818	442.666666667	1270.02631579	492.12244898	432.121212121	614.8	1229.30769231	928.123966942	1539.77027027	1214.02325581	1209.86729858	1047.12352941	939.634615385	989.320610687	1530.15384615	923.148351648	849.255639098	2009.8976378	781.494845361	360.508196721	3827.16777042	908.2	1231.40559441	1959.33668342	3004.65286624	1169.74162679	1288.05291005	800.145631068	1187.33980583	796.043478261	1266.59322034	5207.72115385	1095.0483871	1432.59313725	949.983606557	911.619047619	851.159509202	706.922413793	1838.36700337	1374.93006993	888.87826087	747.185840708	825.897058824	961.565217391	1056.57142857	944.63190184	1222.75138122	1180.22360248	1085.92857143	1000.90909091	714.357142857	908.595419847	843.637583893	973.230769231	1052.92307692	913.691275168	739.25	643.0
alpha_rarefaction_16922_6.txt	16922	6	9524.077597	10394.2307692	3865.00660793	1004.00952381	3319.98198198	3179.06456954	10495.8474576	9641.8937583	1143.83064516	9615.99490446	9837.14936709	10147.7343533	935.247524752	10069.1724138	2470.98265896	1120.83333333	1404.95945946	1462.98170732	1447.04807692	1849.49586777	1363.29569892	1398.98591549	1726.6875	1359.95813953	1624.07720588	2114.71565495	2799.33333333	2520.12903226	2387.13100437	4779.99132948	1879.68393782	1468.55921053	3304.66872428	1328.13559322	1228.93063584	1393.46835443	1190.9005848	2689.38709677	1221.44059406	1684.02439024	2091.55613577	1120.1	1821.32384342	1038.57983193	5162.94142259	4013.3358349	1203.45098039	899.25	1378.6194332	971.054878049	1507.44827586	1225.7114094	1391.0	1238.63829787	1402.1375	1662.80582524	1538.21052632	1174.955	1091.0078125	1390.91061453	1397.91946309	2006.94117647	1316.33333333	1331.27962085	1196.20652174	807.766233766	761.444444444	1243.12307692	1322.01829268	1486.01376147	1113.59090909	1195.0	1246.71428571	1471.97338403	1400.8974359	708.880952381	1006.32575758	1485.51111111	943.461538462	4162.68421053	1535.00641026	964.12345679	3901.27832512	1791.0244898	1255.94117647	1062.01694915	1733.2247191	455.885714286	3182.52164009	981.75862069	701.4	3478.23480663	4018.66666667	3613.33571429	3122.74840764	1579.55050505	1398.425	934.631578947	1655.83070866	642.78021978	845.205479452	499.571428571	760.651515152	494.552631579	1155.08163265	502.571428571	443.7	591.117647059	1161.17073171	961.123966942	1551.93939394	1123.37339056	1259.90957447	1041.12698413	908.419354839	1063.26086957	1399.11165049	974.25	876.942028986	2165.42677824	742.319148936	381.055555556	3632.13304721	888.238938053	1206.7114094	1752.80412371	3000.878125	1177.14893617	1318.07653061	782.0	1194.98477157	806.789473684	1325.55932203	5120.88135593	1060.40666667	1410.97191011	975.81981982	810.776978417	769.535483871	729.653465347	1851.46959459	1319.0	922.99137931	777.085470085	829.786259542	956.071942446	1102.38202247	948.75	1193.72774869	1168.93956044	936.496240602	995.152439024	711.0	827.7375	857.606666667	985.061946903	1011.55813953	894.52	746.5	621.4
alpha_rarefaction_16922_7.txt	16922	7	9385.50372208	10277.210728	3862.2	1035.22115385	3524.4375	3261.01020408	9695.41042781	9282.65189873	1109.81896552	9039.03575685	9532.26675258	9974.3896648	996.085106383	9253.80839895	2584.44590164	989.745614035	1413.59090909	1476.00552486	1477.0	1891.18367347	1458.07926829	1311.025	1787.73762376	1579.11111111	1650.76923077	2231.67857143	2704.67980296	2246.51948052	2363.06074766	4494.21052632	1850.01604278	1391.17241379	3339.59314775	1329.57714286	1266.91061453	1170.00581395	1208.71428571	2797.09090909	1173.63592233	1668.9253112	1982.38480392	1154.1056338	1825.2014652	1090.28037383	4979.3875	4207.53682171	1194.88194444	947.121621622	1621.80487805	1008.08333333	1527.64248705	1238.62893082	1342.1773399	1394.5	1447.16589862	1661.24336283	1606.66666667	1196.7106599	1151.13513514	1343.55621302	1370.2260274	1954.86666667	1276.08241758	1343.60891089	1247.9144385	788.121621622	673.470588235	1255.15748031	1326.17610063	1471.0047619	1072.97368421	1164.56818182	1341.33333333	1550.02803738	1395.0	758.50877193	989.208333333	1425.03092784	838.817204301	4056.28301887	1503.3372093	879.102040816	3837.89244851	1744.03773585	1201.26315789	1008.72222222	1450.87387387	418.027027027	3072.38534279	941.248	746.52173913	3133.97931034	3833.5	3890.5	3162.17684887	1657.88235294	1474.35833333	917.092592593	1768.76211454	604.52293578	707.178571429	521.488372093	829.378787879	452.0	1165.51724138	577.926829268	446.71875	592.06122449	1105.359375	998.922413793	1577.06410256	1168.34666667	1254.175	1052.13815789	921.80952381	1065.46153846	1525.01554404	1011.38216561	938.319327731	2057.88888889	770.263157895	388.679245283	3515.4516129	835.025210084	1186.90196078	1806.00505051	2913.45283019	1160.50239234	1302.23560209	769.555555556	1213.40703518	775.309352518	1228.8364486	4730.76572668	1094.42307692	1392.66341463	895.2	872.820143885	848.006666667	700.919191919	1754.5030303	1465.67407407	878.184466019	825.386792453	836.867768595	911.007518797	1020.105	972.642857143	1261.25	1129.60526316	971.581632653	1033.39156627	730.48	928.755395683	833.557251908	919.539568345	1029.81460674	905.314102564	698.666666667	647.760869565
alpha_rarefaction_16922_8.txt	16922	8	9532.82410824	10159.8547771	3568.06333973	1065.46391753	3615.82	3340.31754386	9924.748	9863.50681199	1135.2983871	9337.93383271	9728.66283525	10033.0192308	914.672566372	9755.96661829	2422.51020408	1099.16129032	1403.22292994	1488.18072289	1474.9178744	1763.08846154	1421.41489362	1307.20171674	1763.67164179	1393.56345178	1536.01492537	2433.55636364	2793.68032787	2176.76681614	2452.50505051	4679.25966851	1724.04081633	1510.70588235	3365.96273292	1299.27956989	1246.92857143	1307.02409639	1224.93333333	2656.3057554	1144.44545455	1682.34977578	2003.26649746	1202.31914894	1686.88235294	973.072992701	4883.75796178	4025.21699819	1205.17391304	996.009174312	1531.95854922	1016.0070922	1560.72340426	1216.01785714	1434.01694915	1347.70833333	1377.44607843	1799.48258706	1520.455	1226.87434555	1133.52293578	1453.81595092	1290.18918919	1945.125	1263.05405405	1315.65277778	1256.30054645	753.825	680.923076923	1224.18248175	1247.96453901	1397.51948052	1050.70666667	1137.97175141	1366.88679245	1459.1875	1360.49344978	756.540983607	883.593103448	1527.11627907	913.511904762	4091.84916201	1644.56756757	921.0	4280.22564103	1736.17110266	1304.05527638	934.627586207	1577.45918367	391.372093023	3157.90780142	937.226086957	720.109589041	3290.46701847	4230.19101124	3835.75949367	2998.16012085	1557.7260274	1322.93023256	965.087912088	1725.06751055	634.118811881	874.733333333	546.026315789	703.2	496.40625	1197.08536585	533.956521739	417.441176471	593.692307692	1120.42307692	924.390243902	1537.20179372	1198.06880734	1327.78527607	1003.9047619	907.382978723	977.282442748	1507.32758621	953.425925926	882.881944444	1884.51320755	703.319327731	329.754098361	3600.56392694	878.142857143	1136.45454545	1779.4562212	2967.12121212	1107.87209302	1318.1352657	800.0	1208.3626943	778.082089552	1303.27777778	4854.6875	1076.71653543	1336.0	943.028301887	898.205882353	842.176470588	705.842105263	1703.46745562	1348.42105263	911.40776699	741.405405405	872.166666667	1019.41463415	1109.94117647	1039.09285714	1185.53475936	1118.36702128	948.054545455	1022.2259887	720.285714286	884.044444444	873.075757576	935.721428571	1008.48571429	896.006493506	781.014705882	653.842105263
alpha_rarefaction_16922_9.txt	16922	9	9694.1443433	10710.4828532	3737.95454545	933.570093458	3544.53217822	3202.97129187	10219.7292818	9391.13358779	1085.375	9573.41815857	9742.74202128	9856.32288828	1092.21649485	9831.5867052	2663.65346535	1079.67647059	1429.95205479	1451.98958333	1509.06185567	1773.93333333	1501.50632911	1355.17105263	1686.84688995	1499.65326633	1584.2037037	2428.74180328	2866.83333333	2224.54587156	2345.01869159	4757.68955224	1905.24064171	1459.17283951	3250.04259635	1330.29411765	1262.34254144	1150.00581395	1256.89928058	2657.67509025	1171.73195876	1784.00460829	2018.45012788	1204.02027027	1823.73943662	1128.0	5170.78540773	4280.72	1204.76875	949.014705882	1444.2735426	1000.50625	1557.72727273	1205.72222222	1390.95263158	1300.24064171	1429.07075472	1766.49019608	1560.01515152	1194.4	1077.07534247	1344.17241379	1347.4893617	1913.26363636	1265.01863354	1373.52238806	1208.78640777	704.179775281	787.428571429	1207.33587786	1206.25925926	1353.13389121	1129.10344828	1090.01204819	1251.39622642	1400.13229572	1405.56756757	728.320610687	914.3	1665.51219512	918.455696203	3991.8203125	1534.84	871.121212121	4041.01481481	1809.02205882	1343.05102041	1068.62393162	1767.65306122	494.1	3224.73381295	908.173913043	687.5	3237.61126005	4330.97540984	3712.54135338	3118.50961538	1639.78191489	1392.6440678	941.555555556	1668.00420168	649.113402062	868.48	626.28125	668.857142857	484.146341463	1093.92771084	489.788461538	413.75	548.454545455	1131.4789916	947.479338843	1467.6223176	1186.76923077	1234.36263736	1040.55621302	893.381355932	1046.4962406	1474.05649718	936.559006211	832.688888889	2007.23305085	765.271028037	388.82	3614.12416851	955.5	1245.11278195	1755.74162679	2869.5	1156.95544554	1345.39	805.009803922	1187.27317073	752.1796875	1354.05025126	4697.34693878	1029.04081633	1487.98477157	870.52173913	806.321917808	865.75	657.807692308	1812.11074919	1328.66153846	948.166666667	777.0	841.450819672	1016.7	1083.78756477	1009.25	1141.44670051	1162.26162791	1002.53211009	1020.30666667	729.930232558	884.29787234	945.283464567	969.714285714	1005.08196721	951.152173913	773.0	664.754098361
alpha_rarefaction_19036_0.txt	19036	0	10148.1109799	10957.4072727	3836.3122449	1012.34615385	3479.2462203	3378.92785235	10265.4957265	9983.25272068	1162.12295082	9832.77867903	9972.10344828	9651.06300115	1024.51456311	10165.9303178	2550.36	1210.84536082	1525.15853659	1500.48404255	1534.06578947	1944.3362069	1535.0	1349.29545455	1727.01315789	1476.68918919	1655.0989011	2345.40816327	3004.60411311	2580.14349776	2354.15189873	5176.04225352	1929.96208531	1404.7287234	3435.00197628	1329.5	1243.12280702	1244.08379888	1256.0	2750.35958904	1211.59330144	1825.44444444	2000.1147541	1140.68553459	1752.66463415	1103.62809917	5880.21444695	4118.39534884	1220.45695364	978.5703125	1516.93965517	994.625	1558.2642487	1286.58088235	1453.69483568	1349.0	1399.56164384	1945.64	1552.86792453	1207.43814433	1090.18978102	1359.98445596	1308.65359477	1899.49077491	1300.96629213	1394.13235294	1303.29255319	757.9	758.966666667	1244.34090909	1306.28301887	1423.40495868	1100.83916084	1148.64397906	1310.99431818	1489.69635628	1427.13983051	716.119047619	933.038461538	1569.33333333	864.573033708	4379.48831169	1588.21917808	991.350515464	4068.61162791	1841.13432836	1379.66995074	1065.18978102	1901.10280374	494.263157895	3248.34042553	898.401459854	735.413333333	3361.35817308	3670.58456973	3813.15384615	3147.5625	1764.63076923	1453.43902439	967.463414634	1842.88105727	644.8	997.458333333	713.558823529	810.151898734	471.5	1214.92307692	521.444444444	431.885714286	629.519230769	1247.7804878	1024.15517241	1566.5	1196.67105263	1238.36138614	1087.72727273	919.714285714	1068.25735294	1478.36842105	946.188679245	923.127659574	2049.24087591	780.834862385	371.4375	3737.03983229	997.596153846	1117.0617284	1914.85067873	2934.61206897	1164.45971564	1245.41304348	810.15	1199.97461929	776.377777778	1321.76958525	4913.53433476	1092.97183099	1427.39484979	930.141732283	903.766423358	857.44375	705.289719626	1790.7755102	1331.66666667	912.764150943	854.282828283	807.260869565	993.101351351	1086.56382979	998.24852071	1169.14	1240.8258427	1010.08	1036.1686747	703.5234375	925.065359477	862.642857143	973.173913043	1001.74358974	874.124260355	774.0	616.598540146
alpha_rarefaction_19036_1.txt	19036	1	10342.9138577	10876.8696711	3795.06626506	949.144067797	3510.32110092	3337.70149254	10322.7997587	9945.13703704	1185.98360656	9908.61484099	10334.6792009	9919.11151961	1087.05555556	10812.0371846	2568.13569322	1169.26168224	1458.61403509	1486.03351955	1510.84322034	1962.4254386	1435.29775281	1354.47698745	1647.20547945	1442.96428571	1630.44863014	2346.21034483	2932.18717949	2476.93913043	2300.36363636	4943.58146067	1943.83333333	1463.15934066	3297.7049505	1319.53488372	1263.58673469	1285.47953216	1313.55944056	2771.39464883	1241.8	1652.79352227	2009.22469136	1182.23493976	1908.03546099	1177.9245283	5178.54819277	4275.44021739	1224.31914894	976.840909091	1532.0	965.61038961	1549.86931818	1286.75714286	1425.87700535	1321.81990521	1470.78440367	1755.84688995	1489.67298578	1241.9132948	1080.02097902	1357.88372093	1406.5323741	2025.18367347	1367.83615819	1313.00420168	1418.94011976	784.08045977	805.220338983	1407.94354839	1275.28323699	1514.09090909	1110.74213836	1112.3015873	1440.81595092	1498.24267782	1472.88479263	717.815789474	946.02173913	1393.79816514	913.494623656	4417.17322835	1508.4491018	913.509090909	4147.325	1673.44594595	1296.15384615	1037.02521008	1717.5	489.111111111	3154.77459016	1001.48648649	744.739130435	3231.71631206	3982.11111111	3771.80353201	3302.84180791	1596.34513274	1394.63194444	994.253012048	1851.19067797	622.782608696	946.68	648.27027027	831.044117647	434.914893617	1263.23529412	479.508196721	396.027027027	661.181818182	1172.17266187	935.2	1605.53571429	1117.17509728	1176.55329949	1104.65405405	924.0625	1033.77941176	1562.0	935.455172414	867.357142857	2128.65882353	774.135135135	369.904761905	3656.5311284	973.647058824	1156.97368421	1828.96551724	2810.6940874	1139.70892019	1277.52112676	841.8125	1194.79807692	791.757142857	1247.79310345	4861.05725971	1176.60465116	1437.78661088	965.007936508	881.479452055	838.651685393	698.890756303	1804.41369048	1405.54166667	890.889830508	811.25	860.102040816	1008.3125	1047.11848341	975.879310345	1163.27227723	1138.05050505	981.679389313	992.257142857	727.457627119	914.321428571	860.223776224	1041.00840336	1078.5	905.590909091	784.178571429	628.425
alpha_rarefaction_19036_2.txt	19036	2	10259.9764982	10746.5024272	3844.63568773	997.552631579	3623.78794643	3298.17815126	9901.0	10110.83875	1108.62307692	10007.3578947	10354.2220944	10018.5703971	1074.06451613	10074.3762376	2543.3495702	1067.15178571	1474.80392157	1523.10994764	1571.15319149	1899.01310044	1508.40909091	1326.33913043	1760.93333333	1495.82178218	1638.43233083	2345.03806228	2868.72361809	2267.65929204	2417.61363636	5160.03561644	1961.30726257	1504.74603175	3319.27355072	1318.3125	1292.47305389	1239.0	1248.46987952	2689.30639731	1206.55660377	1734.8	2029.5207824	1212.33088235	1944.32733813	1048.67938931	5528.47109208	4193.94852941	1266.45454545	965.175	1559.0	1016.25149701	1571.05813953	1319.41353383	1499.07894737	1377.18274112	1493.02714932	1746.0	1587.42622951	1273.53030303	1145.0	1401.5	1419.90909091	2024.93913043	1303.55675676	1312.03947368	1299.56149733	806.379310345	734.016393443	1273.41911765	1329.14765101	1411.01626016	1046.39622642	1110.26923077	1365.76439791	1462.50199203	1409.90794979	708.853658537	1021.33333333	1513.45	836.213483146	4516.89315068	1634.87951807	990.233333333	4112.96475771	1907.19926199	1286.55309735	1190.34862385	1608.92105263	527.823529412	3241.3654267	900.0	769.533333333	3086.59161148	4285.84615385	3868.23178808	3245.58558559	1597.0	1507.02419355	943.571428571	1869.68584071	610.560747664	890.5	627.166666667	748.346153846	485.024390244	1258.24719101	540.196078431	405.526315789	600.448275862	1150.10638298	993.780487805	1486.25384615	1197.86864407	1164.1682243	1052.28409091	879.815384615	1036.13793103	1508.33	989.082278481	873.038461538	2175.53278689	772.133928571	357.568965517	3630.58139535	941.782608696	1151.40490798	1744.25480769	2854.28795812	1207.4562212	1314.33185841	848.45	1200.82692308	816.75	1298.24878049	4790.5147929	1071.73287671	1445.0	1023.34285714	841.620689655	869.333333333	687.735849057	1840.38053097	1381.32142857	883.893442623	811.0	849.372093023	953.931506849	1054.4516129	1094.43835616	1276.24193548	1150.88442211	1018.02419355	995.543859649	755.5625	876.534246575	875.820895522	1029.49107143	1020.00529101	919.348101266	772.863013699	639.166666667
alpha_rarefaction_19036_3.txt	19036	3	9894.49156355	10976.2842105	3823.81225296	952.777777778	3466.25641026	3319.0589198	10003.720339	9572.35308057	1154.41791045	10337.0709302	10742.5396825	10080.0	984.448598131	10552.2740448	2581.04651163	1239.14130435	1422.45614035	1430.8	1500.07009346	1886.12	1513.83707865	1423.66981132	1671.47916667	1464.21395349	1599.75367647	2315.1557971	2906.80693069	2552.02870813	2391.18614719	4795.66751269	1775.84615385	1406.79274611	3325.50803213	1280.32195122	1344.56875	1200.17391304	1215.5617284	2766.66906475	1215.21428571	1719.97478992	2105.14173228	1178.31097561	1852.28476821	1141.11320755	5415.22070312	4061.53108348	1181.38311688	960.448	1468.18181818	1008.1875	1591.03468208	1296.91603053	1444.79365079	1368.18367347	1457.34439834	1785.90697674	1517.71578947	1246.97714286	1096.87407407	1246.5	1385.03821656	1956.012	1201.81407035	1336.33333333	1374.48924731	804.759036145	707.911764706	1293.02272727	1342.28846154	1453.4534413	1100.66037736	1093.18224299	1342.12209302	1502.30566038	1386.025	737.06557377	1065.22222222	1591.25	867.760416667	4430.69211823	1663.08333333	955.571428571	4016.24215247	1762.3460076	1355.4	1092.43697479	1548.47580645	445.823529412	3201.54880694	1043.24561404	711.635135135	3503.20383693	4074.02531646	3908.56637168	3084.35028249	1608.03125	1605.14285714	973.939759036	1911.18907563	665.441176471	896.692307692	682.322580645	719.333333333	447.022222222	1397.5	515.294117647	407.5	609.596491228	1161.97183099	901.417910448	1541.80851064	1145.82352941	1305.11538462	1087.00584795	866.1328125	1056.68939394	1508.37244898	946.341463415	844.554744526	2080.0260223	769.76	359.380952381	3868.2484472	911.474137931	1288.93006993	1780.00444444	3007.48209366	1143.35096154	1330.18	737.495412844	1142.84331797	791.072463768	1221.72727273	5030.53448276	1064.86394558	1427.10416667	894.657657658	859.0	886.653594771	711.798165138	1711.3434903	1442.33333333	936.97029703	874.206185567	928.450819672	899.625	1077.71957672	961.460606061	1223.50505051	1157.61290323	1060.61016949	1046.96428571	707.048780488	875.127388535	860.23943662	972.222222222	1043.46296296	910.114285714	779.0	632.257575758
alpha_rarefaction_19036_4.txt	19036	4	10455.5265018	10796.0248521	3860.04373757	1150.59803922	3541.44117647	3229.28638498	10157.781362	9942.77047146	1197.608	9882.54408353	9662.4519774	10410.8460543	1071.92241379	10452.8201531	2387.16129032	1097.66019417	1467.19594595	1456.27748691	1494.25925926	1916.96047431	1478.3964497	1372.8	1722.23404255	1455.54166667	1595.13186813	2326.24199288	3021.15966387	2319.83333333	2417.64705882	4710.97738693	1853.91943128	1589.88461538	3508.56818182	1357.58115183	1216.52380952	1223.22222222	1174.93975904	2574.03472222	1234.35294118	1815.1875	2054.33971292	1194.37671233	1858.42704626	1073.00847458	5299.04142012	4213.72614841	1257.60402685	958.888888889	1512.85067873	978.561728395	1548.83870968	1275.45517241	1438.80851064	1309.03960396	1501.91304348	1878.30555556	1528.65277778	1225.45856354	1103.13333333	1351.64150943	1354.17948718	1949.49382716	1277.14720812	1290.34210526	1238.55963303	810.202531646	748.818181818	1173.35135135	1287.0	1446.91416309	1073.39622642	1191.85714286	1380.16374269	1511.99180328	1503.62946429	707.546153846	1005.19469027	1554.35051546	895.413793103	4189.21822542	1602.59302326	988.117647059	3921.52380952	1697.27457627	1279.01239669	1107.07692308	1589.27272727	427.813953488	3063.76826722	894.362903226	686.817073171	3366.61411765	3888.08282209	3952.92307692	2948.84659091	1658.47136564	1358.44827586	950.854166667	1885.4978903	630.384615385	866.538461538	554.0	719.576923077	436.341463415	1192.08045977	591.222222222	488.454545455	615.593220339	1120.25694444	1075.66666667	1636.56221198	1211.35964912	1258.09708738	1057.66666667	873.244094488	1008.94366197	1564.83823529	930.759776536	866.518518519	2131.67058824	731.285714286	375.057692308	3728.49516441	902.192982456	1220.10322581	1706.3231441	3022.92550143	1194.6122449	1339.03015075	807.826086957	1155.4562212	793.746575342	1213.68202765	5052.09939148	1058.81294964	1449.81545064	927.192982456	890.6	825.0	701.910891089	1780.30701754	1269.09259259	958.11627907	799.053571429	812.387755102	888.0	1084.40540541	1008.92307692	1093.53960396	1114.93034826	1103.84210526	938.210526316	727.775	885.966442953	838.137931034	984.682170543	1099.70491803	875.554347826	776.328947368	654.583333333
alpha_rarefaction_19036_5.txt	19036	5	9800.51539339	10449.7542088	3967.44927536	1034.54205607	3469.56512141	3347.88566828	10535.5601504	9574.61529548	1083.83333333	9735.76718404	10086.2990196	10023.4902676	1047.96875	10050.02	2545.88668555	1154.46391753	1476.71034483	1481.515	1584.52857143	1914.275	1397.15053763	1357.85135135	1728.08133971	1414.51101322	1539.67741935	2331.90613718	2964.59677419	2391.33333333	2264.90794979	4477.5202864	1835.75	1513.74534161	3300.12795276	1340.63157895	1219.50574713	1213.74242424	1339.35947712	2776.24911032	1211.96244131	1696.47011952	2073.59045226	1153.2	1751.65051903	1113.0	5338.38336714	4156.36713287	1243.25	945.957746479	1491.46875	1020.64375	1578.6557377	1272.57142857	1346.26388889	1370.0	1466.23766816	1777.13888889	1605.03076923	1231.64705882	1074.31081081	1365.33673469	1321.0212766	1950.06048387	1276.48913043	1360.28078818	1228.81725888	782.988636364	740.323076923	1341.02564103	1220.13815789	1512.81012658	1115.37254902	1104.08450704	1318.7	1486.46494465	1396.44855967	698.235294118	1056.76106195	1676.79787234	902.285714286	4308.32330827	1510.75	952.91588785	4083.65492958	1866.07086614	1302.96069869	1127.39090909	1425.10791367	448.0	3126.19279661	922.390070922	779.544117647	3124.0989011	4003.7641196	3745.16883117	3062.25490196	1588.24229075	1562.19444444	945.344827586	1853.14018692	628.628865979	875.428571429	561.11627907	744.879518072	559.088235294	1321.01204819	535.046511628	415.526315789	606.918032787	1225.74418605	1084.75	1601.09130435	1203.72727273	1192.93333333	1054.97714286	920.183206107	1069.21705426	1566.15135135	947.019230769	954.160305344	2267.23004695	742.0	396.269230769	3663.86781609	900.458333333	1191.71856287	1899.24630542	3018.7150838	1143.49180328	1333.1773399	836.06	1175.19730942	795.0	1384.56906077	4999.70934959	1105.05263158	1500.18224299	949.328	816.927152318	776.727272727	708.890756303	1785.0	1338.00571429	874.931034483	901.307692308	921.292682927	956.697986577	1025.46861925	1005.79220779	1191.32160804	1125.81621622	1040.0	984.244318182	742.411764706	912.369565217	864.607142857	966.949152542	1103.13043478	911.7375	760.391891892	641.022727273
