	sequences per sample	iteration	13M1	7M1	1S	12P1	9M1	9S	12A2	3M2	12A1	3P2	7P2	11M	1A	MG1	8S	13S	Nl18Post1	Ao20Ant1	3Abpost1	Nl19Mid1	Nl18Mid2	Nl17Mid1	Nl19Esoph	Ao20Stomach	3AbMid2	Nl19Stomach	2M1	8A	2S	10P2	12M2	8M	7A2	Ax16Mid2	Nl18Ant1	Al11Mid1	Nl18Stomach	Nu15Post1	Zv6Mid1	Nl17Esoph	Ax16Ant1	Nu1post2	Al12Stomach	3M1	6P2	8P2	Nu15Stomach	Nu15Mid2	Nl19Post1	Zv6Ant2	Nl19Post2	Ao20Esophagus	At14Esophagus	3AbStomach	At4Mid2	U.Food.	Ax16Stomach	Nu1post3	Nl18Esoph	Nl8Mid2	Nl17Stomach	Ao20Post1	Ax16Post1	Zv6Post3	Zv6Post1	7A1	2A	10M1	At14Ant1	Zf5Post3	3AbAnt1	Nl8Ant2	Al12Post2	Zf5Stomach	Zv6Post2	Zv6Mid2	Zf5Post2	12M1	6M2	1P	6A	3A	9A	Nl8Esophagus	At14Post1	Nu15Esophagus	3P1	11P	11S	7P1	7S	8P1	13P2	10P1	Nl17Post2	9P1	9P2	Ax16Esophagus	Nl19Ant1	Nu15Mid1	13A2	11A	13M2	6S	13P1	10A2	12S	6M1	10M2	HG1	An10Stomach	Nu1post1	At4Post1	3AbPost2	At14Mid2	Nl17Ant1	Nl17Mid2	Ax16Post3	An10Mid	Nl17Post1	Nu1Ant12	3Abmid1	12P2	9M2	1M1	Al12Post3	Nl18Post2	Al11Ant1	Nu1Mid1	Zv6Stomach	Nl8Mid1	An9Post2	At4Post2	2P1	Nu15Ant1	An9Ant2	3AbPost3	Zv6Ant1	Al12Ant2	Al12Esophagus	Ax16Ant2	At14Ant2	At14Stomach	An10Ant1	Zf5Ant1	Nl18Mid1	Zf5Esophagus	Nl8Ant1	Zf5Mid2	Nl19Mid2	At14Mid1	Zf5Post1	Ct13Stomach	Zf5Ant2	At4Ant1	Ax16Post2	Nu1Ant1	Al11Esophagus	Nu15Post2	Al11Ant2
alpha_rarefaction_14808_0.txt	14808	0	296.3651	323.19312	221.7952	86.79257	180.16953	205.63859	308.65506	310.58843	98.90076	315.33951	330.55148	304.24644	82.01608	299.20996	167.17837	83.6157	110.00334	117.4358	105.62801	138.65861	109.8946	109.02734	127.734	114.42426	108.33663	161.6386	190.79779	128.99643	166.86513	178.33962	116.15976	121.14248	194.01544	113.39484	101.15423	82.37819	90.07033	138.82522	96.45729	120.81279	143.77688	105.16783	115.04218	94.47264	194.72377	195.12813	114.6692	90.77342	119.46028	83.73954	127.44473	116.84028	105.11542	98.66667	108.93906	137.21109	124.43147	108.74808	91.36778	82.27987	108.81375	124.08628	119.01446	108.91789	100.47369	68.16693	62.2681	104.04461	101.98276	107.58734	88.38809	96.23354	85.72535	112.64923	106.72705	69.76643	71.0064	92.02341	74.05887	171.76834	120.56723	73.64327	190.76028	118.10591	98.37195	83.60648	97.66427	46.26409	183.67032	71.80255	70.42	156.04757	151.66026	178.76828	147.7178	99.6626	103.55098	81.7913	123.75844	60.57051	70.22092	46.3866	61.45893	46.65153	78.52521	50.70127	36.26983	55.86105	99.22428	68.74228	111.12992	90.80813	86.30521	85.40341	80.39342	85.88272	105.56484	83.58236	71.40919	127.39204	61.36531	28.8004	182.73908	65.84457	84.75088	106.21899	138.52876	83.12208	85.84386	64.28013	83.78764	72.69412	95.21913	188.16516	82.75102	84.84871	77.22237	66.02257	70.93009	69.4304	122.85333	105.88494	79.19655	59.3793	60.69303	72.45712	84.10891	72.94762	92.98847	95.56137	77.75947	81.85575	69.49034	75.3128	74.47952	87.52981	85.68578	67.3372	74.10166	63.59349
alpha_rarefaction_14808_1.txt	14808	1	306.63528	318.60807	224.06987	84.13198	187.71837	206.98401	308.79289	310.01042	99.39783	314.35656	319.62738	317.60615	79.36962	309.47885	172.52877	85.92493	111.83118	114.59244	108.31035	136.03457	110.8826	106.61045	123.8457	115.70254	113.05411	164.11438	188.24721	128.62204	164.44927	176.62787	111.5696	121.3979	205.04116	109.94051	107.35287	85.93389	91.35151	138.48106	97.90278	121.79799	139.55602	103.35547	111.06162	92.52385	199.53138	192.52866	121.13961	90.83276	122.63694	85.31392	126.36564	115.25364	107.17037	93.10923	107.60907	133.37481	128.21744	110.0098	95.56436	84.70155	111.97299	122.67559	114.24931	107.61539	96.26171	69.19039	64.50334	101.99686	100.16763	104.21031	89.41045	95.14558	84.78926	110.83858	107.16832	69.54586	68.79315	84.83412	72.78484	175.28582	118.82112	77.17226	194.65809	115.15145	96.7515	81.67693	97.70361	44.65654	187.17272	71.13997	67.01173	156.55265	151.5774	177.25946	137.96248	102.24405	101.30931	83.50678	121.71759	62.19619	71.56776	46.50823	62.56869	47.50352	80.04662	52.24568	37.84588	57.00841	98.55772	70.43648	105.58207	89.75139	88.35976	87.17074	82.29001	84.82158	106.92218	83.52219	69.31752	124.73119	62.54447	32.76235	182.41803	67.35554	85.15097	108.21663	139.02339	79.01334	81.5214	66.26518	87.18842	74.70472	96.20091	185.33323	84.61763	93.58908	79.27143	67.26704	76.23417	71.37039	118.98448	98.42693	77.87196	60.0485	60.71607	79.57918	84.22649	73.94444	93.38563	94.95525	82.35986	78.71338	69.22226	73.41353	72.59248	87.01779	77.24319	70.06351	75.47097	63.54756
alpha_rarefaction_14808_2.txt	14808	2	302.89883	337.20013	226.21528	85.64247	185.5731	203.92685	311.63182	314.76817	96.43617	325.49804	323.00003	305.15036	82.47553	298.59667	168.31334	83.33708	108.5715	119.62043	107.50521	132.74215	107.31907	111.52651	125.11218	114.70795	115.157	163.64104	190.74702	127.6914	164.38055	171.30199	114.74794	124.58131	198.24317	115.12947	104.98015	85.53005	90.70035	134.61906	97.83407	123.42243	138.92772	107.97046	113.89884	91.16577	194.64517	191.632	118.90379	87.88672	117.32456	84.99667	131.38594	113.57503	108.8592	97.10841	109.63189	135.63852	123.29158	109.45976	92.55746	83.28934	110.35108	125.96666	114.77046	109.87521	99.97089	68.54993	65.83977	103.12871	105.54111	104.14652	91.00278	94.08691	90.61927	109.40256	111.08673	69.02178	71.47104	85.34869	69.85178	169.62294	118.1838	75.23561	205.04605	113.27171	100.82908	83.7315	98.83697	45.19702	192.90185	70.93265	65.99484	157.25877	153.59463	178.60969	144.07764	106.30601	101.95508	81.03404	129.06117	63.22558	71.68053	49.75448	61.71339	46.58813	80.72059	52.44779	39.9602	57.90307	96.84197	68.53825	111.28969	92.27798	91.92373	88.95964	81.80651	85.15097	103.78247	83.9884	71.91982	129.46656	65.00856	32.73259	182.0953	68.40649	88.354	108.61486	138.13855	78.99209	85.04355	63.9675	88.10504	70.96655	94.06631	186.15871	86.10842	93.13704	77.22568	65.54489	73.21447	68.71225	122.08079	101.03582	78.7517	59.4225	60.36103	71.74684	82.94264	75.94358	90.35852	93.11695	79.44509	79.89318	69.31287	69.13036	69.31913	89.13806	79.36789	69.6727	75.96116	62.36959
alpha_rarefaction_14808_3.txt	14808	3	303.96412	321.07838	224.95134	85.57825	185.25924	205.43691	303.57995	307.61941	97.53287	326.69799	325.51996	308.44305	81.39415	300.48746	171.62787	78.88087	110.08199	117.20038	106.60473	137.63968	110.14211	108.88298	124.56877	113.28979	111.06009	159.01211	187.1443	124.56011	160.20902	177.63248	111.98375	123.67808	202.20447	113.20854	100.6239	87.32342	93.44943	130.65731	97.38569	125.36334	138.06769	110.60169	110.04795	91.9972	194.85301	191.35749	119.09978	91.56562	123.36918	85.89481	123.5856	116.89722	106.82778	97.11789	107.48093	135.57093	122.76858	107.10861	93.92523	84.68139	109.16784	121.33478	113.23738	108.5746	99.68365	69.05585	67.70169	102.66536	103.10565	104.44121	91.76783	91.95128	83.21195	113.13247	112.84803	70.78814	71.1322	86.17143	71.51825	172.22346	121.15115	79.07151	195.81329	111.26402	104.86366	82.71691	96.91709	44.98686	190.19685	69.71648	69.7734	152.5906	151.32963	181.41248	139.18306	101.96769	101.43152	84.96106	124.72174	63.50719	71.37226	47.67482	62.46342	44.27364	78.29869	53.2009	40.66126	55.61745	97.7836	68.76761	106.90719	91.90259	91.76991	85.39506	78.76434	89.03572	108.02044	83.97628	75.03752	126.14281	67.62512	34.02468	181.89311	66.56672	86.84332	105.36041	141.60269	79.14073	83.15428	64.51371	82.14046	69.30544	99.061	189.83995	82.54961	86.92218	79.02805	66.20525	73.51918	70.52861	121.74798	100.55363	80.03151	58.42395	60.02888	71.24856	85.1399	76.0093	95.10017	96.12034	77.94041	81.99596	70.99479	71.49992	77.73506	84.07871	83.65032	73.07981	75.19459	63.04995
alpha_rarefaction_14808_4.txt	14808	4	310.84848	324.36899	218.60264	86.24617	188.478	204.67248	294.48706	312.42184	95.83253	316.47122	325.38597	305.23549	80.09187	306.78069	166.7364	82.57415	115.15484	115.51113	109.81871	137.56901	110.4334	108.01269	126.49721	107.88589	115.4533	161.46642	186.17466	125.90005	163.87866	178.80678	116.60235	123.87404	198.5951	112.91136	101.8211	89.1457	96.4104	131.41651	95.9356	124.31157	141.95039	105.12999	107.77486	89.97496	197.00515	197.06107	118.252	92.34416	120.81173	84.01539	124.84425	115.96092	105.3123	95.51361	111.36994	133.63189	124.9791	110.37246	90.24336	82.79119	110.04673	127.44106	116.66515	103.98691	97.33619	66.69002	65.65	105.01151	102.58283	105.7249	88.89097	93.26573	86.52616	108.77975	110.26362	72.55323	67.04054	88.60872	73.05424	171.90082	120.22439	75.20161	198.79671	116.3806	99.30203	81.93875	96.00171	47.97084	190.36096	73.71527	66.44196	151.75997	154.08275	176.25438	146.30092	102.6828	97.37002	82.14974	127.09026	66.3119	71.5741	46.98006	59.37763	45.55307	79.33407	50.77976	40.26823	54.71139	96.77652	66.82531	105.03758	92.10383	88.83621	86.86613	80.34022	86.09784	108.31307	83.16402	71.70165	125.48478	66.65775	32.4087	182.07195	64.18146	84.27121	105.91943	139.77722	83.95817	86.65781	64.89805	86.76686	70.44341	99.32544	192.84337	83.23257	91.63252	79.33019	66.90426	73.01896	74.24794	122.57667	96.30195	78.86462	58.56466	58.1346	71.78018	86.97321	74.72667	92.32433	92.98514	84.383	80.28379	68.74177	75.84521	67.73531	83.23485	80.25047	70.1761	76.6331	62.30376
alpha_rarefaction_14808_5.txt	14808	5	309.12492	322.11355	222.5236	84.39927	182.44407	211.13474	308.14441	303.82863	98.34602	316.22307	330.31559	311.80045	80.15689	314.3749	173.96993	81.29496	111.7449	115.16807	108.58601	136.7618	107.63625	111.13091	128.00147	113.91199	107.32016	158.40479	192.10513	129.40991	163.26964	175.07216	113.3986	123.6327	203.31785	113.47205	101.84828	85.47245	94.42858	132.60569	94.68736	121.89229	140.38636	106.1207	113.59823	93.58372	198.55514	190.34242	115.71415	90.70319	124.47176	84.77545	129.47428	117.55208	105.66469	95.9201	108.40004	134.05042	123.15368	108.48845	89.67979	87.80684	109.42185	124.47871	114.71059	104.23477	102.66027	70.41759	63.38075	107.43584	101.12748	105.63581	91.28699	93.53865	89.67984	112.02717	112.09498	68.2252	67.82092	84.41984	75.67726	168.20533	120.06768	77.26305	196.1854	112.34104	102.27878	79.8223	98.52093	46.41888	185.82154	70.47987	66.20656	153.54191	149.27613	178.23385	146.9293	102.05827	99.02145	83.26259	125.90292	61.80168	70.49778	47.26902	60.70111	46.252	78.55421	50.87764	35.42469	56.30812	97.59285	73.88059	113.49766	92.02434	90.01428	87.57845	79.23138	85.82676	107.52073	84.87584	73.13862	124.52834	66.14259	31.97353	184.29909	68.81943	87.46487	104.9053	134.6895	78.1544	83.30471	65.54828	87.69097	72.58552	95.50752	190.10249	84.4217	95.6349	72.83065	64.94164	73.94048	73.04543	118.69093	108.25451	75.06835	61.12423	58.30099	75.23592	84.93117	75.84708	94.50778	93.5852	78.66714	81.15274	69.44129	70.58614	70.18414	86.58151	82.16528	71.39967	76.24492	62.34291
alpha_rarefaction_14808_6.txt	14808	6	303.65955	322.60356	222.76333	87.02177	188.21713	202.58936	310.09022	308.57772	93.12423	311.6365	329.68346	309.28744	79.52051	305.56523	167.73492	83.30993	110.84539	113.96884	109.91394	133.04908	109.75881	108.79066	121.02775	113.44914	113.68708	162.93053	194.24054	129.33298	164.19081	166.25104	115.12701	117.44265	203.81159	111.15021	101.68025	85.62565	97.56627	137.73793	97.80962	122.24388	138.03219	109.93491	112.64923	92.35524	193.65178	197.68097	117.62507	91.74115	121.39846	82.19913	127.77409	114.75082	107.43611	93.99387	108.13064	134.2201	121.84137	108.34532	90.13914	86.99407	112.00114	122.61521	111.25975	109.05444	101.8141	68.44193	65.73044	103.78857	97.72913	103.10286	91.55479	96.13897	82.19146	112.43947	109.26929	66.60517	67.83555	85.37128	74.34623	172.7681	116.60461	78.73011	191.2652	116.6371	100.01094	83.33334	93.64371	45.22792	185.02559	74.72925	68.2956	153.50341	154.56501	178.93108	145.69066	102.21103	103.23663	83.61925	124.15327	61.96442	70.73079	48.06531	60.49862	48.87499	82.1653	52.34073	39.72358	56.45539	97.09563	69.63348	108.7225	89.09694	89.61262	86.10006	79.80471	85.66773	109.92702	83.89422	75.25097	129.77867	65.34182	34.12735	182.44904	66.50826	84.64407	108.37464	147.42199	85.22684	84.96761	64.01338	91.73831	72.04951	97.48504	185.29114	85.50372	87.60932	76.91334	67.32287	72.5969	73.11534	117.94979	102.67992	77.00632	60.37597	58.44836	73.88437	84.37235	75.27852	92.39943	93.3449	83.28188	81.83342	69.82455	75.413	67.35081	84.10138	78.83527	70.03486	73.87152	62.878
alpha_rarefaction_14808_7.txt	14808	7	299.80955	324.44079	217.1055	88.8689	184.57545	208.41909	311.50253	312.3384	97.92955	321.6328	316.45976	314.57553	81.30377	302.73399	168.38203	81.01453	112.07085	114.14571	109.17819	136.23804	108.63924	109.73151	125.18627	114.90346	114.81506	163.20053	190.49371	124.42902	160.43911	173.36533	115.89459	120.61812	201.05723	111.49611	103.97668	86.23235	97.34278	141.93815	96.33721	124.86164	140.68707	103.63032	108.9056	93.13926	197.12474	187.77379	117.18623	90.5141	122.14637	83.05949	127.90926	119.92089	108.87689	96.21856	110.14252	135.01948	122.32949	106.44678	90.92409	88.249	108.17506	125.11878	118.02249	106.43087	100.20275	70.31701	62.61133	101.12224	102.69009	103.53758	90.94259	93.13237	85.46042	108.76669	109.29218	69.19565	69.12843	84.50183	76.75753	174.42794	120.53346	78.93222	196.47367	112.99722	102.48258	87.49479	97.21431	42.04503	184.13284	72.2903	68.47095	155.57216	156.8128	175.39495	148.02263	103.29663	100.65685	84.47826	123.98634	62.47815	68.36702	48.63958	57.88465	47.49297	81.58478	52.30961	38.9804	55.92569	95.72643	73.48531	103.66976	90.543	86.49922	87.14229	77.97597	86.21681	108.94118	83.12343	70.44473	128.13364	65.36314	33.18042	178.97547	68.90171	83.64534	105.2079	137.08656	82.87378	84.8944	63.43091	89.1036	71.19823	94.11377	190.36986	83.62528	83.89713	83.53336	69.4333	76.23513	71.47092	119.5136	102.00141	77.74641	58.89774	58.39261	76.44481	84.14168	78.41145	97.19748	91.03086	80.5619	84.46305	69.21539	75.41579	72.05151	86.52089	83.71042	74.09029	76.15098	62.04423
alpha_rarefaction_14808_8.txt	14808	8	300.11442	324.79624	220.9858	86.88385	186.19751	204.82786	317.67681	312.33641	100.69945	316.72005	325.15135	311.8569	82.22253	304.8308	168.49286	81.10503	111.4956	113.65747	104.18661	134.94161	104.51889	107.14548	126.48132	116.58287	112.9505	162.32006	191.75924	126.65506	164.22898	170.8687	113.01862	124.68314	202.48632	111.93071	106.29841	88.57955	94.5198	139.01269	98.93436	124.20817	139.56008	108.5559	111.31416	92.55628	193.53483	196.90692	117.59684	89.59025	122.90215	86.2775	125.15514	116.86085	101.73768	98.07063	111.59075	138.95671	122.15604	106.79639	92.06949	85.01953	109.63961	126.90763	114.8553	112.03877	93.88507	68.37526	62.23782	98.74913	101.67187	101.94865	89.02372	91.54478	87.76331	113.24089	108.87488	69.23426	73.55675	90.20794	75.63422	168.28397	120.69167	75.6122	194.18835	109.49499	103.1989	84.32994	98.64197	47.84145	184.34647	72.56419	69.04542	153.43521	156.93819	173.58967	145.89256	102.55899	100.31562	84.17386	128.51304	61.80282	70.60952	46.44232	63.67616	48.53537	83.37015	49.64493	40.29519	57.08174	96.87272	72.29078	106.45286	93.02582	83.75071	86.07825	79.35368	86.61405	106.49897	80.46255	69.22556	125.56868	66.45242	33.36839	182.96234	64.69447	81.39524	111.72895	137.85767	84.33236	83.70923	67.17189	89.33063	72.42218	94.39905	187.9382	82.12528	88.51507	76.28569	69.31359	72.89142	71.68722	117.63283	100.24397	74.44226	57.82902	58.99352	75.8746	83.41386	74.48655	96.09775	93.52314	77.27117	80.43468	69.27272	79.08078	72.03485	87.02885	80.48673	71.99279	74.34212	63.22566
alpha_rarefaction_14808_9.txt	14808	9	309.24778	321.96087	224.53748	86.96139	186.94896	200.05371	308.89918	308.67665	97.28557	314.80943	331.40327	312.61706	76.60879	303.11152	166.70417	80.52637	111.08845	116.57463	102.24149	137.01914	107.70912	108.67402	127.03976	111.49996	112.86925	162.9577	191.72471	126.98608	163.335	172.94471	111.41963	119.39686	198.36915	110.28101	100.93733	85.65813	95.29086	133.38656	97.93247	121.09843	140.78553	106.34502	112.64291	88.71859	197.15057	190.37403	119.78494	90.82449	120.31	84.67086	123.52468	117.29662	105.71847	96.84841	110.91441	133.52601	124.36481	108.11978	91.76564	86.02279	110.91274	124.69589	112.30133	104.98563	97.70976	70.47037	65.17169	103.29868	99.6781	102.31874	89.55992	90.85422	88.49171	110.34482	108.79343	69.90786	72.12964	88.90344	75.26433	170.44455	121.07763	79.212	198.82503	111.65878	101.06164	81.94602	94.23376	43.52367	183.37723	73.87512	66.19711	156.78387	150.51999	174.66588	145.72169	104.22617	99.06202	84.18062	128.34364	64.72434	72.29083	47.44095	62.65827	47.9087	83.02083	53.67843	38.03056	57.74682	96.03068	70.03866	108.26728	92.41257	87.85446	85.31359	83.74037	87.10056	104.18015	80.90753	71.40863	129.92556	65.72504	34.17758	183.48395	67.59962	82.97674	107.24201	142.72611	84.67352	86.58825	64.16127	87.31554	66.09369	99.82335	197.17088	87.30927	85.60115	74.07632	72.25728	75.31998	74.20493	120.03474	107.14759	79.35255	59.98885	59.36494	73.86855	85.87307	75.23683	88.45475	93.59364	81.62324	82.08706	68.72821	72.99359	72.93643	83.46684	77.3763	68.81457	75.64379	61.91073
alpha_rarefaction_16922_0.txt	16922	0	323.45436	339.65562	226.68448	90.39177	193.64483	216.92934	326.85082	325.28994	101.54071	329.58456	345.86908	327.36228	82.99011	318.23847	176.12518	84.81786	117.37451	116.96668	103.86141	138.2393	110.62408	113.43527	131.2211	115.91986	116.48892	163.35421	198.95534	135.91525	168.32282	190.83952	124.88279	125.71147	207.47064	118.25245	106.84597	92.99069	100.01439	143.62609	101.58721	126.03848	144.8761	108.99802	116.12058	97.72394	211.42834	198.94966	120.55121	91.9129	127.49128	90.06307	131.12163	119.70558	108.36258	105.48629	108.80037	137.96993	125.37612	107.85627	91.47929	94.74173	109.13357	127.63905	123.23348	112.67985	104.33346	68.98235	66.16454	106.93809	101.94214	108.88706	89.85273	100.69645	90.18851	116.39865	112.01004	70.78758	73.34225	93.12752	78.07603	179.2152	124.76646	82.69289	207.92265	118.1035	103.01377	84.38936	97.22721	49.62576	192.09042	71.74461	71.27395	157.13368	157.09479	189.19806	147.81999	108.44747	104.91776	84.5208	130.11744	63.81849	73.73005	50.76144	62.33416	48.71495	86.84542	55.30899	42.23941	59.23828	99.83873	74.65473	114.39386	93.82808	94.87342	90.93424	81.69357	88.55185	111.10014	86.2622	74.53811	133.69793	67.96704	34.26388	192.38229	68.46281	87.59845	108.10626	146.12087	84.09329	88.63034	70.83705	94.41555	79.3292	103.2494	200.07592	84.10669	96.23339	81.42718	70.92071	77.78051	76.48447	124.14549	107.55262	80.97505	60.67344	61.19746	77.41445	88.42375	75.81945	95.14567	97.35668	86.59977	84.53326	71.98416	77.33002	77.91059	86.31226	89.51044	73.17553	78.28706	62.68378
alpha_rarefaction_16922_1.txt	16922	1	322.65922	340.81127	231.29448	87.67197	202.01229	216.43932	320.6621	334.60039	103.88845	334.11914	345.94926	328.5398	88.36389	320.75781	176.18227	87.26432	116.2444	118.33927	113.41128	141.37141	111.2316	113.3325	127.88518	113.96608	116.44465	165.36485	202.66389	131.7746	168.32261	183.38938	118.33178	128.02822	210.21664	117.46201	103.24883	89.22257	97.82176	138.93807	102.08062	127.21606	145.51859	105.76228	115.91291	95.42471	206.6239	201.51618	121.2162	94.63113	124.71836	88.23636	130.93545	115.93535	109.27082	99.72272	116.60404	138.01451	131.26903	109.73428	92.86202	87.99213	117.14356	128.25485	116.27131	113.16414	103.95178	72.45185	66.6463	105.69035	105.5219	111.59452	92.98993	97.76406	86.93002	113.79904	113.84717	70.18947	74.89243	88.01887	78.3128	175.21402	127.38252	83.6102	207.62407	120.17392	107.41631	87.90796	97.85101	47.93411	195.62613	73.00782	68.46602	159.93566	157.66166	182.02966	150.54757	107.16599	100.03468	85.87809	134.21844	61.04206	70.28044	47.63649	62.51974	47.44573	82.93364	53.93202	39.95801	55.39645	101.72745	72.56882	111.95158	91.56927	91.94288	90.14889	82.02408	88.11256	109.28676	87.19065	73.70826	129.40844	69.56267	32.95629	195.97035	69.30312	91.23231	106.66912	145.65102	86.17611	90.06861	70.15017	89.78055	74.57398	96.21174	199.73631	84.57309	92.89597	77.13909	69.75533	78.64269	77.57984	125.24686	105.05434	81.24728	65.80434	58.62448	79.29217	83.69908	80.10895	96.18694	97.4916	80.30649	84.62669	72.29074	74.26802	73.79011	87.00175	87.03667	72.12151	78.67845	63.90748
alpha_rarefaction_16922_2.txt	16922	2	329.06168	341.6306	227.86996	89.29805	193.9368	212.47757	324.38334	323.31746	103.39555	338.47519	348.19039	329.58686	85.21248	321.87643	176.79832	85.27958	115.06624	119.97816	116.22781	144.20514	112.6797	111.25321	126.31596	111.64465	116.31796	172.60499	196.71597	135.38674	164.40629	189.5458	117.59831	125.78945	208.36819	113.58443	107.46741	90.58614	95.33843	144.50862	93.98369	128.84346	144.0103	108.3263	117.29022	96.82841	202.05491	203.18839	120.60094	94.62918	122.43582	90.05652	131.12998	119.32623	110.49235	102.42805	112.86128	141.48554	128.05215	108.37985	92.47558	94.47438	110.54449	128.48375	121.0113	110.20687	104.57434	72.44373	66.18044	104.10124	103.53753	106.47856	93.67548	95.8908	94.6809	113.72739	116.61181	71.74233	70.52833	93.41862	73.4727	178.21395	124.02521	80.33839	206.22551	118.03521	107.71473	88.3042	102.93384	47.57239	195.84543	75.17346	71.33126	158.20648	155.57587	189.25984	153.8038	107.16697	103.63507	85.82743	133.95525	64.79425	72.21232	49.86061	64.30081	50.71768	83.18715	53.1921	41.46723	58.24502	100.98679	70.95426	112.41651	95.20503	90.96767	91.42365	82.24915	87.2223	108.32428	87.3623	77.62329	130.60196	65.81834	35.44088	189.26744	68.04677	87.81074	113.22592	150.16109	85.16074	86.58919	68.00336	88.99708	76.03426	99.56378	196.71451	85.47917	96.30724	81.92244	72.02316	72.88488	74.24325	124.14599	100.84852	78.74469	63.36096	65.54901	75.84662	90.85651	79.82429	96.54254	97.64486	79.43432	85.49262	71.89037	79.51195	70.46817	87.57192	83.0208	77.71892	76.0263	63.54544
alpha_rarefaction_16922_3.txt	16922	3	328.47524	344.53894	233.49198	90.53703	197.08551	209.49359	327.41414	335.9487	101.06207	337.87009	334.01448	321.98074	82.6786	321.57506	176.4559	88.13223	113.44889	117.15502	110.34204	145.67616	110.53484	113.90931	133.40923	117.51112	113.48495	166.28709	192.97141	136.25041	168.05154	184.67407	120.86989	129.38539	210.01702	115.79635	107.60049	95.52346	97.57837	139.42392	98.63736	125.06862	148.30009	113.97159	115.03708	95.9699	204.62205	201.70192	120.69733	95.10098	122.04468	86.09062	130.42785	121.42875	114.34985	100.29684	114.88268	134.46696	129.7018	113.60202	93.98506	90.30731	112.85404	126.68642	120.73421	111.09122	99.92187	73.1113	68.34794	104.8207	104.37803	107.74811	91.62049	96.16325	90.85989	116.20873	114.71832	71.66889	71.35224	90.38558	76.3682	184.45157	121.38917	83.88638	211.44123	117.23775	108.32361	84.28868	102.62962	48.63784	190.66902	77.9767	69.98687	161.06398	166.36996	184.47906	155.1973	110.43575	105.78659	83.46092	125.42145	63.25718	73.59433	49.46946	63.66912	49.19719	82.80044	52.927	40.39588	58.7461	101.24464	73.94631	109.14883	96.60061	91.58007	91.03706	81.93344	87.37871	112.45916	85.12999	74.62234	131.3582	66.45522	34.50093	195.00685	68.85756	89.31471	109.43648	149.68061	86.65654	85.27306	63.49359	93.90102	72.10524	99.62384	201.48499	81.14919	95.95292	81.19644	69.74132	75.19249	72.9753	123.4547	103.84446	82.97388	61.35868	62.27759	83.66284	88.95847	78.73741	96.14404	94.92594	85.37786	83.45509	72.19678	76.29481	74.85103	87.06044	84.45235	70.50396	78.01324	63.60407
alpha_rarefaction_16922_4.txt	16922	4	325.84749	335.50349	230.04746	88.98884	200.29527	213.00387	317.91078	326.09524	100.99998	337.999	341.4171	321.60402	85.78457	321.44925	173.0469	85.81362	115.82355	115.24491	106.00286	143.45503	109.16644	113.43182	132.08102	115.7299	113.56244	165.48985	201.32321	137.18832	166.74629	190.07259	116.85024	127.73164	207.99318	115.73041	105.83916	91.13949	96.43682	143.20392	100.5096	129.11811	145.3963	108.8189	119.78087	95.97842	205.99866	202.60691	117.10444	94.58804	120.79302	87.48055	130.5144	115.54768	106.81927	105.69546	110.24562	138.53006	130.65642	113.4667	92.69017	93.67149	108.90767	131.57953	116.77373	109.84562	103.10196	72.93082	68.809	106.65242	103.97698	108.00802	91.91853	98.96246	93.07755	116.95686	111.19201	71.0189	73.41211	93.92419	77.50404	179.93927	126.56925	79.88069	206.08717	114.63202	105.88389	84.57332	103.17119	45.9753	195.4129	75.68609	67.66365	160.07976	156.59922	180.69338	148.8953	107.14567	107.7365	85.46351	130.90844	66.48111	75.38623	49.59584	63.19847	47.57611	82.21786	55.36063	42.41689	57.81805	103.39414	75.22495	115.00794	91.46554	94.79577	90.90312	81.81418	87.18624	107.99451	85.07934	76.56221	128.23294	63.36682	36.54559	188.26923	69.27848	89.37747	109.54352	145.63427	89.07982	89.75686	67.97796	88.58669	74.1323	100.46072	193.12659	88.12398	94.67077	78.4391	71.18522	76.1314	72.45763	125.83454	110.17279	81.53918	58.88365	61.4836	75.48015	91.64895	78.48204	94.43074	98.42487	85.24451	83.74532	72.6154	78.41386	78.93397	89.5497	79.08358	72.65693	77.4961	63.90366
