	sequences per sample	iteration	13M1	7M1	1S	12P1	9M1	9S	12A2	3M2	12A1	3P2	7P2	11M	1A	MG1	8S	13S	Nl18Post1	Ao20Ant1	3Abpost1	Nl19Mid1	Nl18Mid2	Nl17Mid1	Nl19Esoph	Ao20Stomach	3AbMid2	Nl19Stomach	2M1	8A	2S	10P2	12M2	8M	7A2	Ax16Mid2	Nl18Ant1	Al11Mid1	Nl18Stomach	Nu15Post1	Zv6Mid1	Nl17Esoph	Ax16Ant1	Nu1post2	Al12Stomach	3M1	6P2	8P2	Nu15Stomach	Nu15Mid2	Nl19Post1	Zv6Ant2	Nl19Post2	Ao20Esophagus	At14Esophagus	3AbStomach	At4Mid2	U.Food.	Ax16Stomach	Nu1post3	Nl18Esoph	Nl8Mid2	Nl17Stomach	Ao20Post1	Ax16Post1	Zv6Post3	Zv6Post1	7A1	2A	10M1	At14Ant1	Zf5Post3	3AbAnt1	Nl8Ant2	Al11Post2Material	Al12Post2	Zf5Stomach	Zv6Post2	Zv6Mid2	Zf5Post2	12M1	6M2	1P	6A	3A	9A	Nl8Esophagus	At14Post1	Nu15Esophagus	3P1	11P	11S	7P1	7S	8P1	13P2	10P1	Nl17Post2	9P1	9P2	Ax16Esophagus	Nl19Ant1	Nu15Mid1	13A2	11A	13M2	6S	13A1	13P1	10A2	12S	6M1	10M2	HG1	An10Stomach	Nu1post1	At4Post1	3AbPost2	At14Mid2	Nl19Ant2	Nl17Ant1	Nl17Mid2	Ax16Post3	An10Mid	Nl17Post1	Nu1Ant12	3Abmid1	3P3	12P2	9M2	1M1	Al12Post3	6P1	2M2	3S	Nl18Post2	Al11Ant1	Nu1Mid1	Zv6Stomach	Nl8Mid1	An9Post2	At4Post2	2P1	Nu15Ant1	An9Ant2	3AbPost3	Zv6Ant1	Al12Ant2	Al12Esophagus	Ax16Ant2	At14Ant2	At14Stomach	Nl17Ant2	An10Ant1	Zf5Ant1	Nl18Mid1	Zf5Esophagus	Nl8Ant1	Zf5Mid2	Nl19Mid2	At14Mid1	Zf5Post1	Ct13Stomach	Zf5Ant2	At4Ant1	Ax16Post2	Nu1Ant1	Al11Esophagus	Nu15Post2	Al11Ant2
alpha_rarefaction_2985_5.txt	2985	5	158.31302	168.67867	126.82138	56.57473	109.69693	111.71868	158.06006	161.46847	55.20411	164.93585	177.96067	158.03425	48.24386	152.22736	96.77055	51.00981	81.3103	85.03141	55.71823	98.21624	69.19578	75.03926	80.55982	80.8233	64.10654	117.1988	106.66894	71.87644	98.96465	84.45777	61.92856	74.75853	109.06767	82.62487	77.10535	48.80961	80.7858	78.68669	61.97069	81.32955	81.20776	65.40458	80.64257	57.66352	96.78702	98.54052	84.46858	64.11746	72.63917	52.65128	95.09361	95.35415	92.01425	44.90458	63.36831	85.46288	82.1482	71.04189	71.45783	42.85963	97.91138	82.16135	94.19113	61.85948	57.98065	41.12256	36.28681	62.4554	75.16659	57.45778	69.57334	53.66944	35.94624	56.81744	58.05195	76.08924	43.66409	44.07116	44.47106	35.36972	80.84638	70.9236	47.48275	118.03008	57.68323	51.22525	72.58943	55.98862	23.33661	100.17248	33.43498	38.92399	83.59184	79.25374	91.84354	77.35329	55.64553	63.93696	85.92107	91.60155	49.47867	43.27918	27.18211	34.57189	24.50912	19.69235	50.26233	25.28858	19.2553	34.36952	61.07778	40.15711	57.73533	38.66412	71.44472	44.22798	71.0828	n/a	65.79751	99.56121	45.8073	39.02604	104.10664	27.66813	18.60301	40.5942	97.30797	32.2994	36.76977	77.60386	n/a	n/a	n/a	80.91489	36.88726	38.14647	60.12217	43.45132	43.02357	58.27439	93.38501	78.51303	66.83727	65.93559	36.5123	33.75432	44.65336	78.67353	85.17098	73.5661	56.6157	40.46614	44.67895	38.51839	45.87302	45.03168	66.49736	66.37766	75.78424	66.32074	46.27125	51.26926	50.766	73.45813	35.59618	38.68909	72.76473	33.09609
alpha_rarefaction_2985_6.txt	2985	6	152.61459	170.94852	138.51937	55.94954	110.51319	113.28693	164.82662	159.79623	57.42095	167.35177	176.88929	161.80802	44.31198	158.2009	100.44342	48.36171	79.01973	86.78206	59.21829	101.07727	69.30311	76.25586	82.30758	82.37705	65.47357	116.56419	113.58091	72.55362	106.09218	90.67535	57.48609	71.00866	106.62957	84.45957	79.45723	47.471	77.78568	78.02944	58.12648	84.2992	83.13278	68.26888	83.75813	58.31885	93.74246	100.69335	88.48905	65.4446	80.36259	51.79392	91.22756	96.68151	91.27365	45.50746	62.79812	84.33243	84.60402	68.0426	74.43516	42.37907	98.15134	86.44628	96.09358	59.49799	55.27989	41.78835	37.7452	60.72943	75.95156	51.87572	72.46445	53.48156	36.81284	55.25243	57.86735	72.37977	41.46328	42.86679	44.92993	37.11793	83.42327	68.13126	47.59795	112.69447	62.7945	55.4185	68.21305	50.53509	23.28237	101.70045	37.55952	40.12569	84.2322	80.8148	88.72811	76.12778	55.33776	59.75538	89.52069	95.88711	52.56591	40.37611	27.06011	36.59997	23.06045	18.62736	46.58691	25.81143	17.51862	34.20093	59.9386	40.47117	58.11373	37.97492	68.88399	48.06604	76.11376	n/a	68.18954	97.38339	41.73294	39.19292	105.43461	25.94405	18.92718	37.92358	93.64452	30.88516	40.72248	68.72112	n/a	n/a	n/a	82.23778	37.72779	34.17716	60.74382	46.7635	41.78869	57.33884	85.59105	78.90143	63.56514	67.17793	36.96896	29.81396	45.16375	81.42041	85.31678	79.49893	52.20345	43.11403	45.19025	40.64112	43.98862	43.64647	70.71069	70.59005	77.14235	66.12541	43.99923	56.18324	54.38212	69.46861	30.59083	41.97979	71.93883	36.61703
alpha_rarefaction_2985_7.txt	2985	7	154.63479	168.47176	132.05603	59.02381	107.50338	106.42585	155.74838	159.71155	55.40278	164.95915	174.66648	161.68883	46.68017	155.12898	100.49591	48.81562	79.83244	87.99188	58.18454	98.9606	67.23407	79.83742	82.33448	80.6151	64.1452	118.86594	111.94163	67.19763	107.36201	88.67173	61.97737	74.1674	109.51281	85.10029	79.70364	47.86343	81.26316	79.2109	60.07372	81.46887	81.34333	66.26995	79.57335	54.85008	95.95899	105.25975	84.08073	60.62523	78.52321	51.14113	91.04243	97.10441	90.55029	44.18196	59.43637	87.39724	86.30734	69.47116	75.55811	39.52494	99.07936	85.07576	95.99358	60.4804	58.61472	35.25223	38.90157	61.08063	77.9296	58.75982	69.44778	49.59712	37.47674	61.19267	60.83133	79.6256	41.88161	39.33102	42.76631	34.02018	85.48908	67.5932	46.82512	116.17135	61.73153	54.24516	70.87013	54.59786	23.14737	100.23864	35.94409	40.01791	83.41051	77.14265	92.55206	79.77017	52.03794	60.63137	88.32837	97.07603	51.27418	39.15131	23.47722	34.78815	22.94261	19.95024	47.13022	24.58216	16.95112	33.25853	59.47926	40.57379	59.4787	36.58687	66.34533	46.30673	76.03262	n/a	69.68702	97.19636	41.69472	38.96119	104.84264	24.50673	19.27116	39.17474	95.02737	30.95644	39.67331	77.2661	n/a	n/a	n/a	80.94815	38.46533	34.82301	58.13458	42.73293	43.21839	63.02331	86.61051	81.25061	66.1645	68.84117	38.53051	30.81364	46.60623	83.58194	82.67002	76.98795	52.60969	39.59911	45.07585	38.59498	43.70516	41.74313	67.31364	68.26132	74.00791	67.15375	45.80849	50.78163	56.78442	69.49499	35.109	40.85548	72.59636	31.9668
alpha_rarefaction_2985_8.txt	2985	8	149.38031	177.49823	134.57394	54.82995	110.01903	106.03994	154.86206	156.13822	55.98855	170.23446	177.15193	162.55175	43.99343	154.11356	104.33535	47.15169	84.0688	86.87592	56.43433	101.50928	69.76289	77.33174	79.22991	80.81451	66.55593	117.73392	115.61549	69.74177	102.26145	90.85821	62.31057	71.38351	111.578	82.32171	80.37169	48.95713	79.96141	78.32926	58.1174	85.36237	82.144	68.17947	88.39999	53.48427	94.68356	101.1378	84.689	67.3659	77.4192	52.50139	91.32797	91.79786	88.82867	44.84769	62.7992	87.11978	88.04231	67.28378	75.71305	42.41647	97.60468	84.01183	94.02515	59.97018	60.799	39.95459	38.9208	59.73444	75.02555	62.08287	68.8951	49.83894	36.01241	60.21286	59.66026	76.67322	37.55772	42.50049	44.93383	33.21624	82.73345	65.90152	49.01659	114.88765	61.6837	52.47027	72.36743	54.89229	21.96781	93.01326	36.88445	39.15015	86.56978	73.9488	88.39228	82.30733	54.32949	67.24826	87.45733	92.98883	50.14285	39.78569	28.49723	35.42496	23.12709	21.24659	48.58509	23.48589	16.62303	36.05586	57.65266	44.86594	55.95642	37.62812	68.8507	43.60699	74.14569	n/a	71.94489	97.56494	43.97191	38.28892	101.60492	24.74815	18.15733	40.26542	95.18368	30.94866	38.23876	81.31093	n/a	n/a	n/a	80.13721	37.50551	38.5761	56.76127	44.78231	41.64514	61.47848	96.1385	83.87234	63.30983	66.73449	40.28601	33.07296	42.84986	79.53112	81.12585	76.9195	54.7447	39.93203	47.52387	38.61964	44.78636	49.03566	64.22759	71.31212	79.18795	68.14925	53.62143	53.65035	56.422	68.13618	32.59588	40.50172	73.50878	36.37921
alpha_rarefaction_2985_9.txt	2985	9	157.12586	174.53165	137.87397	60.14451	103.01983	110.02106	158.98598	162.0385	59.89386	167.61922	180.53093	157.65669	47.62129	153.84868	103.42315	47.21995	82.51398	82.97708	57.65494	97.35788	70.57173	71.23622	78.23748	78.47288	62.4738	116.10204	114.49352	72.17272	107.80678	83.54183	62.95762	70.71802	107.63953	82.00462	80.58325	47.60234	79.69736	79.53102	63.76129	82.32103	78.77457	68.28074	84.08037	56.07226	93.45887	101.57671	84.23092	64.13713	77.41939	48.69441	91.62742	93.64567	87.78061	49.30372	58.56124	88.90827	87.51686	69.52032	71.59018	39.69375	97.01459	85.95419	88.58438	63.4184	60.45514	40.62112	37.70833	61.2964	72.23474	59.54624	70.39728	52.74422	36.73598	61.02505	56.0394	70.85067	41.00518	45.65858	42.01689	37.00237	82.66722	63.85	44.53968	116.15859	64.31325	50.37649	70.429	56.32225	23.81497	97.84998	36.2573	39.84286	86.18007	75.3364	91.78118	76.11995	57.19786	64.06868	87.57342	93.04714	49.60997	41.23977	23.59279	33.17344	24.54403	18.87276	48.32941	23.56873	16.31372	33.86614	59.70178	40.39002	59.38628	38.00869	69.08334	45.32146	77.66231	n/a	66.57428	98.36538	39.89771	39.76477	103.27529	25.89932	14.24741	39.47873	97.26465	29.76916	38.97029	73.13885	n/a	n/a	n/a	83.2416	42.22765	36.39264	52.19555	46.64505	43.13352	63.53077	92.16256	80.08346	61.09605	69.8241	41.15611	33.3202	42.60217	81.71658	83.83007	77.69027	57.79948	41.1387	47.31667	40.3604	45.56556	44.83177	68.25271	65.82565	76.74517	65.14452	52.64631	53.83088	49.82164	68.72979	34.19094	40.16958	72.12682	33.83708
alpha_rarefaction_3580_0.txt	3580	0	170.89498	184.41543	142.17173	56.15375	117.09479	122.27853	175.24242	175.2162	60.44731	184.7658	199.55589	170.70493	47.01573	171.41245	107.85085	53.57222	87.12409	93.86447	60.92531	101.4284	71.2785	79.19746	82.49043	86.33536	67.12735	124.21752	120.87201	77.50925	112.36774	91.76704	67.81063	80.76368	118.91124	89.0224	84.57076	53.30915	88.1619	86.7107	68.00487	86.98369	82.40971	72.74804	90.80676	61.35017	102.71123	112.80514	91.88632	68.5431	81.14256	57.98028	95.10766	98.50692	96.42358	51.71509	66.11969	98.27778	89.2716	70.19628	75.97806	39.28	100.99274	92.63654	99.36552	69.32067	67.14448	44.48694	40.98875	67.17534	76.48199	63.21382	74.40639	53.46641	39.43597	62.42109	59.78468	79.33117	46.71325	49.23013	46.72697	39.01844	88.35616	69.80301	50.86566	126.14475	66.23935	55.12187	77.19338	58.25142	24.15433	107.02538	41.37282	42.85047	91.26094	81.73011	98.32938	88.98524	58.57222	66.03629	94.07755	96.81156	55.59965	41.88423	29.29858	38.38814	23.69008	20.64828	52.2222	25.89468	19.23731	37.79979	66.0883	40.83614	61.70744	39.96125	71.60237	45.59319	76.60845	n/a	70.13068	106.41911	46.37446	40.45503	106.639	28.23487	18.10605	41.90214	104.93209	34.50179	40.12216	77.00296	n/a	n/a	n/a	85.49356	40.26327	39.5716	63.55278	47.35037	45.81484	63.39761	97.5393	84.91855	70.66734	74.28197	39.26237	36.78483	48.44894	88.33447	92.1468	79.63347	59.82162	42.93252	45.33613	45.88028	50.10774	53.19833	75.17897	73.51665	82.33357	69.18264	51.93676	59.42726	56.03298	70.70299	36.89723	42.37914	73.1709	40.44318
alpha_rarefaction_3580_1.txt	3580	1	170.50106	189.31747	146.22572	63.6112	118.44478	124.62913	178.31947	177.27724	64.98951	184.79733	197.29071	177.87612	48.11514	171.43849	108.6515	54.3711	87.09505	90.80129	62.00747	105.07891	74.30538	83.57715	83.379	88.60244	68.43008	126.36016	126.25101	78.56422	116.78109	96.82498	66.48282	77.47783	117.37564	89.0118	84.04646	49.57278	82.27431	85.37244	64.00058	85.00688	81.96314	70.3149	89.5602	57.55907	102.24964	109.62889	93.51595	67.82216	81.43286	55.33172	97.39002	96.51239	91.62661	48.90364	66.54447	94.87928	88.13056	72.33881	77.18435	43.81729	101.49149	91.96721	101.00621	64.39408	66.1725	44.21784	41.24891	63.90126	77.19309	66.8045	74.72617	55.27822	37.25053	66.39874	61.52839	79.72276	46.9967	44.27697	43.23449	34.10149	89.66412	73.29098	55.31432	125.8736	64.40947	55.36258	77.7375	57.84184	24.0376	108.29413	40.76161	40.76291	91.54902	82.76858	96.52044	85.81266	64.98759	66.20515	90.43708	97.21857	54.75526	41.05398	27.692	38.31584	26.15359	22.11942	54.04004	26.92629	18.10181	38.37474	65.42418	44.66696	63.77945	42.06585	74.95567	48.35935	79.36405	n/a	72.29963	107.46076	42.66808	39.0066	112.90892	26.59367	20.55496	40.48657	100.78392	35.50558	44.05659	75.42712	n/a	n/a	n/a	89.99591	45.17185	36.44061	62.39498	45.24547	48.02798	61.16887	102.85101	85.26987	66.6568	69.13215	42.0099	35.32294	45.36368	86.2343	86.89157	80.62929	62.00004	41.88399	48.86275	41.64506	44.57153	52.9601	69.67348	70.4873	79.96524	70.29141	52.59847	57.4058	56.98173	73.95175	35.79709	42.54268	74.77002	34.99346
alpha_rarefaction_3580_2.txt	3580	2	172.47278	186.20029	145.5211	61.73337	119.55588	121.23467	169.30586	174.43129	62.91313	186.10402	197.77976	176.08769	49.32307	174.21278	105.68901	52.43445	86.76557	89.91828	59.75104	101.7807	72.03843	81.10425	86.60434	85.87848	68.01199	126.54707	117.11008	78.65165	113.74378	100.67277	70.09879	80.49795	118.77407	89.08101	83.3343	51.73968	83.31866	87.36917	69.13111	84.62286	85.44733	71.10593	90.7645	58.85446	104.05793	111.71424	90.3374	66.38281	82.1341	57.54048	96.23752	99.55086	97.71657	52.21854	68.45394	91.74723	92.04889	71.59244	74.18019	45.76689	99.75337	87.83255	97.01516	66.69716	63.04463	43.78957	40.78556	68.51127	78.78261	63.41428	71.50663	54.15272	42.56373	64.06085	61.39694	75.51365	44.83633	47.36514	45.96174	38.08775	90.87953	72.20875	52.50678	122.59529	69.55693	57.21719	76.4387	56.06386	23.21137	105.55524	37.54849	41.2873	92.3032	81.85065	98.05882	85.86385	59.6961	66.638	90.4329	98.14981	52.19563	43.57391	26.27009	38.60823	26.86838	21.21685	50.1819	27.30613	21.43163	34.81065	63.88649	43.9908	58.70219	38.37015	72.19275	49.75593	79.68448	n/a	68.48832	106.15941	45.49506	43.48817	109.47038	25.38814	17.45833	41.50488	103.7035	33.75769	45.60191	79.19423	n/a	n/a	n/a	87.3578	40.84619	38.4472	58.37856	47.12003	43.75089	63.65681	98.69775	89.39745	69.1265	74.45582	41.24799	33.24956	42.84684	82.43044	86.47093	79.20166	59.91856	41.07551	45.12903	38.54895	48.40296	51.33986	72.29807	75.4372	78.18233	68.5156	50.01272	53.43691	55.18788	75.45842	37.84148	44.71238	76.25194	36.98866
alpha_rarefaction_3580_3.txt	3580	3	167.46267	192.23568	154.02541	59.48433	121.22109	122.13133	181.40349	174.80979	64.16776	180.71132	195.14518	176.68818	47.93602	171.88544	111.78113	51.9195	85.90242	87.0739	60.64236	104.50277	73.31681	83.36879	83.46658	84.84344	66.39598	123.86911	117.91691	71.70053	114.07737	93.53421	66.57863	80.37181	125.94745	86.68083	84.88823	52.06085	82.94933	84.81244	62.26885	86.97291	85.24719	74.1161	90.12182	61.21784	106.14075	107.66827	93.90654	67.50381	83.18786	50.38995	97.4968	100.53281	94.57065	47.50213	67.33618	92.88223	88.85797	74.82577	78.73163	41.82387	96.32476	86.3613	97.97972	66.26539	63.81712	43.54753	42.92368	66.95282	79.02687	65.12074	72.92798	58.07652	39.93099	63.84521	63.16054	75.90657	46.83393	49.12491	48.75924	36.18085	92.45155	74.01412	50.41858	128.22751	65.72105	58.77723	77.49246	56.40028	24.54548	106.50489	35.57689	40.55766	92.00226	84.85515	96.78823	84.01106	55.71155	64.83782	91.01468	96.20287	49.61407	41.31261	28.71119	38.49707	24.90282	18.69284	53.55502	26.346	18.57032	36.6696	64.29775	43.25062	62.7687	41.10479	75.53734	49.69476	79.03187	n/a	69.33248	106.40349	46.90445	39.27803	107.04213	28.13215	20.21776	43.1077	105.28921	31.3558	45.25674	78.10098	n/a	n/a	n/a	87.4073	41.00042	39.60886	60.17849	49.48515	46.14873	67.1897	97.90292	81.78236	68.75405	70.29436	42.84137	34.61039	49.63549	88.08172	88.9975	80.62271	62.05495	42.41976	49.64258	40.25048	50.28652	49.95482	75.15648	74.84426	82.46857	70.94571	51.49818	56.74701	62.12718	70.54081	37.20428	44.45755	75.43678	33.92077
alpha_rarefaction_3580_4.txt	3580	4	166.9308	191.80002	146.39606	58.82204	117.94611	118.96192	172.51432	177.21213	61.49124	185.06809	190.97669	174.33253	52.49801	170.62914	111.32207	52.00002	85.66011	90.73683	62.07469	103.75123	73.68245	78.12868	86.95782	85.57068	69.67284	125.68092	118.08878	81.44144	112.78653	95.47704	68.472	81.36372	119.87456	88.78506	82.44912	52.21804	86.78204	86.19057	66.15716	87.00946	87.09663	70.50429	91.95715	60.83428	102.90927	107.97345	93.68477	69.45335	83.32915	52.83381	98.29414	98.96818	97.71049	49.97391	69.81088	95.39563	90.15951	76.35467	76.42099	44.44253	100.93743	90.40452	99.0217	66.85573	61.23606	43.21032	42.22515	63.60552	79.8755	64.05671	75.84874	57.53653	36.20953	65.79884	59.29583	77.66758	44.17679	47.91253	44.97446	35.99166	90.25987	72.83404	51.2935	126.79897	64.50599	61.40176	79.41942	57.58887	24.02856	107.23234	38.19828	43.96364	94.65349	84.76084	98.39976	88.60794	61.05999	68.25918	90.65643	91.93155	52.0615	41.08756	28.81708	38.37606	26.70233	22.77157	52.10946	27.83869	19.61136	36.8105	64.84043	43.00802	60.85705	40.11868	74.93169	49.25734	79.16548	n/a	71.59737	101.77765	43.8441	40.10972	107.20729	30.2591	19.66674	41.77274	106.87481	34.79562	43.27973	82.29228	n/a	n/a	n/a	83.85477	40.54552	40.67346	64.67329	47.34904	44.2691	66.34162	96.64793	82.44537	68.05393	71.1916	40.9296	35.38612	45.66067	87.12796	90.09191	82.85621	58.46514	40.59989	53.00317	41.38957	46.92723	50.14622	73.91024	79.31072	82.04848	73.18697	53.88794	52.20518	55.466	75.85345	37.74311	42.91456	74.53871	35.47103
alpha_rarefaction_3580_5.txt	3580	5	172.4921	186.50801	148.18147	63.40216	120.92818	125.83431	175.77894	173.91572	62.0617	183.86553	196.725	176.0506	49.83195	173.8836	112.15414	51.77683	84.35452	90.45803	58.53414	105.31464	75.68918	84.2391	78.64721	84.73121	68.17462	128.9921	121.82031	77.13509	113.46923	98.31239	64.32815	79.03791	116.53038	89.58205	84.99438	47.75052	85.31287	87.83429	64.88804	85.86306	90.02664	73.20455	94.19676	56.98638	106.38289	107.30962	88.52039	69.34018	79.72207	55.42738	96.551	95.86124	97.3461	47.71751	69.49875	93.0415	90.33335	75.19264	76.41913	44.0677	101.70317	92.78436	101.50803	65.01698	62.98852	42.34265	41.49058	66.56599	78.66441	60.52596	69.7662	57.65905	40.11233	67.82016	64.05236	81.31878	44.40325	51.78547	45.11213	37.88729	91.93945	75.41627	55.53055	123.25769	65.8579	59.48519	76.75367	56.51066	24.39144	107.94759	35.95421	39.6495	92.12962	78.98016	96.37488	88.11774	59.35947	68.5811	90.60067	96.79027	52.7475	44.62835	27.31898	37.67285	27.68385	20.56023	51.56743	25.9461	18.58988	36.06984	62.57368	43.52994	62.31878	43.16187	74.4845	47.60847	78.242	n/a	67.62317	104.03772	49.47579	42.16932	114.22476	28.15409	20.84646	40.21728	103.05728	31.71	43.45176	80.17752	n/a	n/a	n/a	88.92887	40.93128	39.76446	60.88991	46.92838	43.65115	60.7541	98.43892	83.54631	68.21388	72.09493	39.69652	36.30163	48.58682	88.97318	90.43237	81.18652	57.99722	45.96357	45.06173	40.33959	46.6877	48.2728	69.73541	71.97845	80.88555	71.08005	51.38375	55.97731	56.63493	74.8857	37.00955	45.11889	77.81178	36.08056
alpha_rarefaction_3580_6.txt	3580	6	174.45904	188.05732	144.7683	57.80145	117.45629	120.98208	177.42371	178.60106	60.49063	183.5921	203.96261	167.24093	47.54662	173.82337	106.34785	53.76746	83.4522	89.89322	61.25754	103.82924	73.57851	78.67526	87.38227	86.35074	68.06289	124.30415	121.69543	79.67603	115.27634	99.35497	70.91691	79.44084	115.97947	87.60629	84.90029	55.31997	86.3717	83.08151	63.97086	84.60969	88.60294	70.65441	97.52309	58.54003	107.57543	107.44449	87.07339	66.95857	83.93093	54.02476	96.4765	102.36516	96.15914	49.55847	67.68323	96.03568	87.86123	70.85708	74.31407	43.93441	100.34543	90.28555	96.92127	68.30154	61.00044	44.54232	40.78827	63.53412	79.09923	63.41339	72.79943	59.85265	40.09881	64.6209	63.84467	79.97705	46.59439	49.88424	45.94194	35.69677	90.2523	76.79671	48.87702	121.63874	65.11071	58.71133	74.95748	54.57967	23.71645	107.1798	38.6723	40.6669	87.87776	86.77199	96.23182	86.87018	55.1801	65.78755	88.58463	96.61796	50.69028	43.52883	26.33538	37.27713	25.70588	21.34789	50.76658	25.35283	17.73637	37.44629	65.82756	42.59012	71.81115	39.23345	77.45604	47.45719	80.14645	n/a	68.66153	103.99744	46.64922	35.87895	112.6183	29.8091	19.71214	40.17689	101.84251	33.20321	44.34881	80.59594	n/a	n/a	n/a	84.45164	42.09104	36.46744	59.24452	48.49544	46.32997	60.63983	99.52942	84.90372	70.37647	74.12297	41.26795	32.7363	49.87136	89.57707	87.41186	80.92023	61.00592	43.24265	49.14095	44.79062	48.88964	48.47426	73.6964	76.01557	80.58868	72.9766	50.48525	60.64453	58.6757	73.57741	34.74115	44.74442	74.40572	34.26349
alpha_rarefaction_3580_7.txt	3580	7	169.61782	188.7053	145.26838	60.91937	117.68612	113.84455	182.98189	180.07764	57.39537	182.67435	191.80146	177.78543	49.05793	168.00927	109.93213	48.7569	88.50451	88.10574	59.86432	104.582	73.98311	80.37522	88.43193	86.93635	70.16415	128.66997	120.26582	74.82542	116.37194	98.05786	67.21786	80.91713	115.74237	88.37263	81.43597	49.19842	85.43167	84.32561	61.31893	84.74135	88.3818	73.91006	95.56402	58.71368	107.2738	106.51077	87.8766	66.78438	84.56746	54.73759	97.85039	103.09844	97.49613	49.36105	68.58769	95.02069	85.12153	73.69755	77.01587	43.90952	99.80487	83.28619	95.77707	67.73104	61.93805	44.45732	41.51736	67.92014	77.33316	65.10758	72.19624	57.18498	38.3614	63.37044	60.8374	76.21636	44.58519	52.82263	44.6907	39.7772	87.50954	74.78786	53.27414	123.1146	67.41719	57.86801	78.87089	55.70441	24.51361	109.28268	36.95238	44.74014	90.68597	81.17406	96.84884	90.3622	60.88553	66.60331	96.19428	95.87476	53.31119	42.27526	26.68104	36.63954	24.37042	19.59615	51.15348	25.81158	19.293	38.42998	61.75352	43.96019	62.06547	39.77282	72.45365	50.06944	76.9645	n/a	73.80089	105.96324	48.26498	41.53142	105.87838	29.86686	20.93668	41.24864	106.03256	34.17493	44.62812	80.05339	n/a	n/a	n/a	84.38677	42.29419	37.20976	58.74471	48.96262	45.59577	63.77447	103.98089	84.73888	65.50277	70.78531	40.88787	34.24171	46.23265	87.9223	88.85231	81.43722	59.17358	43.75633	49.67985	43.70356	47.42241	54.48807	71.93092	68.64186	83.14941	70.20564	50.71434	53.56133	54.37087	72.3939	36.40339	42.62218	74.8453	37.27432
alpha_rarefaction_3580_8.txt	3580	8	170.49874	185.1374	151.04218	61.18376	119.88464	120.34672	169.06267	174.39979	61.3765	184.39171	192.23557	172.22006	47.96533	176.07013	105.06398	49.14622	84.68261	90.02755	57.81724	105.48479	74.96333	74.03583	83.64495	85.71348	68.91034	127.55199	125.28913	80.67371	111.6466	93.21819	64.96068	77.29539	117.6731	85.75321	87.58358	52.65162	84.15301	88.36405	67.6253	87.94114	87.1217	71.7169	88.79438	55.94845	105.19449	106.97983	88.67162	67.21729	85.99097	54.74421	98.70643	100.11649	98.44448	46.77651	63.44339	95.22239	89.37644	73.15316	80.48928	44.3897	101.57551	91.49675	101.04565	64.99021	63.70375	43.92791	41.59448	71.5352	75.90972	65.68435	73.35786	53.88803	39.78025	63.58219	60.7095	80.4126	46.06771	45.38342	45.29433	36.93448	89.92508	76.3173	51.77555	122.32545	66.29973	55.61425	76.29909	58.50105	24.5216	107.69285	37.58045	42.20872	89.60845	82.7211	100.06516	86.61927	61.34043	67.85391	85.8985	97.62401	53.52085	42.68362	28.12597	38.53236	23.95997	21.92709	48.54219	24.78405	16.03684	37.16529	64.34371	44.21603	63.47566	39.22831	73.3931	47.14704	80.48196	n/a	72.14318	106.28369	46.05696	42.61883	107.45399	25.19499	18.78569	43.23766	101.55694	32.9104	45.81395	74.96943	n/a	n/a	n/a	84.00812	42.82276	41.1819	60.53095	48.63667	46.27453	60.45202	99.13971	82.19157	66.12161	75.99314	43.18496	37.18363	47.916	86.04782	87.24021	78.54389	58.26417	46.40297	47.99847	42.76753	45.39932	51.81026	72.27376	74.00247	83.08889	75.56287	55.76534	56.7948	56.83638	71.47063	37.3845	43.84091	75.96932	38.08896
alpha_rarefaction_3580_9.txt	3580	9	172.265	189.47552	144.49779	60.43405	117.66581	118.32904	180.40538	173.77124	61.62365	180.05161	195.4055	176.53788	45.14406	168.49981	109.3005	48.9285	83.93186	90.18107	65.43107	103.38675	73.04222	75.08681	83.793	87.15146	70.97625	126.53364	118.99835	78.79319	114.76956	95.93837	66.0585	77.93419	117.63061	88.92528	83.9466	47.97034	86.49324	85.24871	61.08732	87.90766	86.73143	74.10799	98.2322	59.55832	106.20249	112.11654	88.14886	68.93823	84.16563	59.65669	100.7586	97.85607	96.01675	48.08581	66.36903	94.34932	89.92616	73.99871	75.53307	45.54051	100.15902	89.59245	101.0287	66.83868	62.53509	43.64323	44.35155	69.43271	78.31967	58.65131	74.32525	54.7298	41.61014	65.54369	62.8197	77.62144	41.67063	46.43237	49.47147	35.02341	93.13096	76.64282	51.18892	123.95461	69.95664	55.5951	82.10111	56.78739	24.34721	110.54701	37.26073	41.78176	92.07043	82.64597	97.09981	90.76834	57.77071	69.01274	95.10329	98.03661	52.65062	41.45883	26.72543	38.77239	23.26322	20.74033	51.59994	26.36865	19.21122	39.03537	64.23406	41.94524	66.50117	39.59012	72.75888	47.89561	79.79786	n/a	70.05472	105.68435	46.02828	41.71026	107.06399	24.82012	17.50174	41.74507	101.30774	33.64249	39.29435	82.44194	n/a	n/a	n/a	81.82002	40.84178	37.20945	61.6251	47.76951	45.6034	67.83691	104.46496	85.38099	68.16836	68.45555	40.28342	33.57807	45.94285	83.75043	88.66509	83.54821	60.39539	41.84315	51.00109	42.13437	47.64728	51.66904	73.33525	76.19959	82.15904	71.41839	51.93403	57.8229	60.20023	73.86222	38.39007	44.46098	74.58117	35.5351
